"tick","run","random_seed","year","cover sp1","cover sp2","cover sp3","cover sp4","cover sp5","cover sp6","cover sp7","cover sp8","cover sp9","cover sp10","cover sp11","cover sp12","cover MA","cover Turf","cover CCA","cover AMA","cover ACA","cover Halimeda","cover sand","community number"
1.0,1,857383960,0.0,3.1175,2.1174999999999997,9.5725,1.9849999999999999,2.1774999999999998,0.775,0.4525,0.91,0.0,0.0,0.0,0.0,0.6224999999999999,47.4575,11.877500000000001,6.3675,0.8250000000000001,0.0,2.55,1.0
5.0,1,857383960,0.5,3.9600000000000004,2.085,10.52,2.0225,1.425,2.6475,1.075,0.9375,0.0,0.0,0.0,0.0,0.7125,41.8,7.3475,6.375,0.8524999999999999,0.0,1.625,1.0
9.0,1,857383960,1.0,3.61,1.7525,9.7175,1.96,1.7075,3.7175,1.735,0.9450000000000001,0.02,0.0,0.0,0.0,1.21,44.35,3.8774999999999995,7.0725,1.115,0.0,2.1375,1.0
13.0,1,857383960,1.5,3.175,1.4575,9.06,1.3675,2.4250000000000003,6.17,3.02,0.6925,0.0325,0.0,0.0,0.0,2.6675,42.3,1.6549999999999998,8.6675,1.375,0.0,2.6025,1.0
17.0,1,857383960,2.0,2.305,0.6575,5.505,0.5,1.775,4.9399999999999995,3.2750000000000004,0.31,0.0225,0.0,0.0,0.0,4.265,44.28,1.11,10.9975,1.7675,0.0,1.7975,1.0
21.0,1,857383960,2.5,2.87,0.8975000000000001,7.495,0.5225,5.3725000000000005,15.867500000000001,7.7375,0.365,0.0225,0.0,0.0625,0.0,0.22,0.6799999999999999,0.6375,1.5725,0.09749999999999999,0.0,1.1900000000000002,1.0
25.0,1,857383960,3.0,1.73,0.27499999999999997,2.415,0.4325,3.9149999999999996,11.67,5.21,0.3775,0.0,0.0,0.04,0.0,4.5175,20.21,1.855,23.9175,1.625,0.0,1.6975,1.0
28.0,1,857383960,3.5,1.29,0.2075,2.0125,0.4275,3.8074999999999997,12.5025,4.805000000000001,0.26,0.0,0.0,0.0375,0.0,6.17,22.84,1.1400000000000001,27.402500000000003,1.875,0.0,2.155,1.0
