"species_names"
"Montipora_cryptus"
"Lithophyllon_scabra"
"Halomitra_clavator"
"Psammocora_haimiana"
"Danafungia_scruposa"
"Euphyllia_ancora"
"Favites_colemani"
"Coscinaraea_crassa"
"Pectinia_lactuca"
