"species1","species2","prob.species1.wins"
"Acropora_granulosa","Alveopora_daedalea",0.1961
"Acropora_granulosa","Cyphastrea_ocellina",0.2049
"Acropora_granulosa","Leptastrea_aequalis",0.1405
"Acropora_granulosa","Montigyra_kenti",7e-04
"Acropora_granulosa","Pavona_frondifera",0.1216
"Acropora_granulosa","Pavona_varians",0.0492
"Acropora_granulosa","Porites_colonensis",0.0893
"Acropora_granulosa","Turbinaria_reniformis",0.2078
"Alveopora_daedalea","Cyphastrea_ocellina",0.298
"Alveopora_daedalea","Leptastrea_aequalis",0.2121
"Alveopora_daedalea","Montigyra_kenti",0.0011
"Alveopora_daedalea","Pavona_frondifera",0.1856
"Alveopora_daedalea","Pavona_varians",0.0785
"Alveopora_daedalea","Porites_colonensis",0.139
"Alveopora_daedalea","Turbinaria_reniformis",0.3017
"Cyphastrea_ocellina","Leptastrea_aequalis",0.2031
"Cyphastrea_ocellina","Montigyra_kenti",0.0011
"Cyphastrea_ocellina","Pavona_frondifera",0.1775
"Cyphastrea_ocellina","Pavona_varians",0.0746
"Cyphastrea_ocellina","Porites_colonensis",0.1326
"Cyphastrea_ocellina","Turbinaria_reniformis",0.2902
"Leptastrea_aequalis","Montigyra_kenti",0.0017
"Leptastrea_aequalis","Pavona_frondifera",0.2539
"Leptastrea_aequalis","Pavona_varians",0.1128
"Leptastrea_aequalis","Porites_colonensis",0.1942
"Leptastrea_aequalis","Turbinaria_reniformis",0.392
"Montigyra_kenti","Pavona_frondifera",0.9877
"Montigyra_kenti","Pavona_varians",0.9677
"Montigyra_kenti","Porites_colonensis",0.9827
"Montigyra_kenti","Turbinaria_reniformis",0.9934
"Pavona_frondifera","Pavona_varians",0.1306
"Pavona_frondifera","Porites_colonensis",0.2215
"Pavona_frondifera","Turbinaria_reniformis",0.4323
"Pavona_varians","Porites_colonensis",0.4323
"Pavona_varians","Turbinaria_reniformis",0.6708
"Porites_colonensis","Turbinaria_reniformis",0.5181
