"species1","species2","prob.species1.wins"
"Acropora_carduus","Acropora_derawanensis",0.2177
"Acropora_carduus","Acropora_kimbeensis",0.3744
"Acropora_carduus","Acropora_maryae",0.0674
"Acropora_carduus","Oculina_valenciennesi",0.0758
"Acropora_carduus","Pocillopora_elegans",0.4165
"Acropora_carduus","Pocillopora_indiania",0.1508
"Acropora_carduus","Pocillopora_inflata",0.1599
"Acropora_carduus","Pocillopora_zelli",0.1833
"Acropora_derawanensis","Acropora_kimbeensis",0.4636
"Acropora_derawanensis","Acropora_maryae",0.0945
"Acropora_derawanensis","Oculina_valenciennesi",0.1059
"Acropora_derawanensis","Pocillopora_elegans",0.5075
"Acropora_derawanensis","Pocillopora_indiania",0.2042
"Acropora_derawanensis","Pocillopora_inflata",0.2156
"Acropora_derawanensis","Pocillopora_zelli",0.2448
"Acropora_kimbeensis","Acropora_maryae",0.0463
"Acropora_kimbeensis","Oculina_valenciennesi",0.0522
"Acropora_kimbeensis","Pocillopora_elegans",0.3239
"Acropora_kimbeensis","Pocillopora_indiania",0.1065
"Acropora_kimbeensis","Pocillopora_inflata",0.1133
"Acropora_kimbeensis","Pocillopora_zelli",0.1309
"Acropora_maryae","Oculina_valenciennesi",0.3132
"Acropora_maryae","Pocillopora_elegans",0.7987
"Acropora_maryae","Pocillopora_indiania",0.4969
"Acropora_maryae","Pocillopora_inflata",0.5142
"Acropora_maryae","Pocillopora_zelli",0.5551
"Oculina_valenciennesi","Pocillopora_elegans",0.7776
"Oculina_valenciennesi","Pocillopora_indiania",0.4653
"Oculina_valenciennesi","Pocillopora_inflata",0.4826
"Oculina_valenciennesi","Pocillopora_zelli",0.5237
"Pocillopora_elegans","Pocillopora_indiania",0.0909
"Pocillopora_elegans","Pocillopora_inflata",0.0968
"Pocillopora_elegans","Pocillopora_zelli",0.1122
"Pocillopora_indiania","Pocillopora_inflata",0.301
"Pocillopora_indiania","Pocillopora_zelli",0.3367
"Pocillopora_inflata","Pocillopora_zelli",0.3215
