"species1","species2","prob.species1.wins"
"Acropora_gemmifera","Acropora_selago",0.6135
"Acropora_gemmifera","Acropora_solitaryensis",0.4464
"Acropora_gemmifera","Cyphastrea_hexasepta",0.136
"Acropora_gemmifera","Montipora_cryptus",0.2057
"Acropora_gemmifera","Montipora_vietnamensis",0.4765
"Acropora_gemmifera","Oulophyllia_crispa",0.0736
"Acropora_gemmifera","Turbinaria_bifrons",0.3707
"Acropora_selago","Acropora_solitaryensis",0.1695
"Acropora_selago","Cyphastrea_hexasepta",0.0383
"Acropora_selago","Montipora_cryptus",0.0615
"Acropora_selago","Montipora_vietnamensis",0.1873
"Acropora_selago","Oulophyllia_crispa",0.0197
"Acropora_selago","Turbinaria_bifrons",0.1298
"Acropora_solitaryensis","Cyphastrea_hexasepta",0.0728
"Acropora_solitaryensis","Montipora_cryptus",0.1143
"Acropora_solitaryensis","Montipora_vietnamensis",0.312
"Acropora_solitaryensis","Oulophyllia_crispa",0.0381
"Acropora_solitaryensis","Turbinaria_bifrons",0.2269
"Cyphastrea_hexasepta","Montipora_cryptus",0.3979
"Cyphastrea_hexasepta","Montipora_vietnamensis",0.6991
"Cyphastrea_hexasepta","Oulophyllia_crispa",0.1686
"Cyphastrea_hexasepta","Turbinaria_bifrons",0.6005
"Montipora_cryptus","Montipora_vietnamensis",0.5855
"Montipora_cryptus","Oulophyllia_crispa",0.1098
"Montipora_cryptus","Turbinaria_bifrons",0.4775
"Montipora_vietnamensis","Oulophyllia_crispa",0.0339
"Montipora_vietnamensis","Turbinaria_bifrons",0.2064
"Oulophyllia_crispa","Turbinaria_bifrons",0.7487
