"species1","species2","prob.species1.wins"
"Acropora_aculeus","Acropora_caroliniana",0.2033
"Acropora_aculeus","Acropora_cerealis",0.2249
"Acropora_aculeus","Acropora_haimei",0.0252
"Acropora_aculeus","Anacropora_reticulata",0.107
"Acropora_aculeus","Montipora_mollis",0.2517
"Acropora_aculeus","Mycedium_elephantotus",0.0174
"Acropora_aculeus","Pocillopora_capitata",0.3767
"Acropora_caroliniana","Acropora_cerealis",0.3136
"Acropora_caroliniana","Acropora_haimei",0.0391
"Acropora_caroliniana","Anacropora_reticulata",0.1587
"Acropora_caroliniana","Montipora_mollis",0.3462
"Acropora_caroliniana","Mycedium_elephantotus",0.0272
"Acropora_caroliniana","Pocillopora_capitata",0.4875
"Acropora_cerealis","Acropora_haimei",0.0345
"Acropora_cerealis","Anacropora_reticulata",0.1423
"Acropora_cerealis","Montipora_mollis",0.3177
"Acropora_cerealis","Mycedium_elephantotus",0.024
"Acropora_cerealis","Pocillopora_capitata",0.4556
"Acropora_haimei","Anacropora_reticulata",0.6509
"Acropora_haimei","Montipora_mollis",0.8396
"Acropora_haimei","Mycedium_elephantotus",0.2165
"Acropora_haimei","Pocillopora_capitata",0.9039
"Anacropora_reticulata","Montipora_mollis",0.53
"Anacropora_reticulata","Mycedium_elephantotus",0.0562
"Anacropora_reticulata","Pocillopora_capitata",0.6696
"Montipora_mollis","Mycedium_elephantotus",0.0208
"Montipora_mollis","Pocillopora_capitata",0.4193
"Mycedium_elephantotus","Pocillopora_capitata",0.9319
