"species1","species2","prob.species1.wins"
"Acropora_bushyensis","Acropora_parapharaonis",0.1239
"Acropora_bushyensis","Alveopora_allingi",0.4049
"Acropora_bushyensis","Anacropora_puertogalerae",0.6026
"Acropora_bushyensis","Montipora_niugini",0.6608
"Acropora_bushyensis","Orbicella_annularis",0.0657
"Acropora_bushyensis","Pavona_minuta",0.3659
"Acropora_bushyensis","Pectinia_maxima",0.0394
"Acropora_bushyensis","Porites_horizontalata",0.5072
"Acropora_parapharaonis","Alveopora_allingi",0.6591
"Acropora_parapharaonis","Anacropora_puertogalerae",0.8117
"Acropora_parapharaonis","Montipora_niugini",0.847
"Acropora_parapharaonis","Orbicella_annularis",0.1666
"Acropora_parapharaonis","Pavona_minuta",0.6212
"Acropora_parapharaonis","Pectinia_maxima",0.1044
"Acropora_parapharaonis","Porites_horizontalata",0.7452
"Alveopora_allingi","Anacropora_puertogalerae",0.4724
"Alveopora_allingi","Montipora_niugini",0.535
"Alveopora_allingi","Orbicella_annularis",0.0399
"Alveopora_allingi","Pavona_minuta",0.2541
"Alveopora_allingi","Pectinia_maxima",0.0236
"Alveopora_allingi","Porites_horizontalata",0.378
"Anacropora_puertogalerae","Montipora_niugini",0.3405
"Anacropora_puertogalerae","Orbicella_annularis",0.0183
"Anacropora_puertogalerae","Pavona_minuta",0.1326
"Anacropora_puertogalerae","Pectinia_maxima",0.0107
"Anacropora_puertogalerae","Porites_horizontalata",0.2143
"Montipora_niugini","Orbicella_annularis",0.0143
"Montipora_niugini","Pavona_minuta",0.1063
"Montipora_niugini","Pectinia_maxima",0.0084
"Montipora_niugini","Porites_horizontalata",0.1751
"Orbicella_annularis","Pavona_minuta",0.7672
"Orbicella_annularis","Pectinia_maxima",0.1898
"Orbicella_annularis","Porites_horizontalata",0.8546
"Pavona_minuta","Pectinia_maxima",0.0278
"Pavona_minuta","Porites_horizontalata",0.4175
"Pectinia_maxima","Porites_horizontalata",0.9098
