"species1","species2","prob.species1.wins"
"Acropora_cytherea","Acropora_latistella",0.3601
"Acropora_cytherea","Dendrogyra_cylindrus",0.035
"Acropora_cytherea","Montipora_efflorescens",0.4956
"Acropora_cytherea","Montipora_flabellata",0.2216
"Acropora_cytherea","Montipora_spongiosa",0.1115
"Acropora_cytherea","Platygyra_acuta",0.0764
"Acropora_cytherea","Porites_branneri",0.0928
"Acropora_cytherea","Turbinaria_mesenterina",0.1311
"Acropora_latistella","Dendrogyra_cylindrus",0.0252
"Acropora_latistella","Montipora_efflorescens",0.4123
"Acropora_latistella","Montipora_flabellata",0.169
"Acropora_latistella","Montipora_spongiosa",0.0822
"Acropora_latistella","Platygyra_acuta",0.0558
"Acropora_latistella","Porites_branneri",0.0681
"Acropora_latistella","Turbinaria_mesenterina",0.0973
"Dendrogyra_cylindrus","Montipora_efflorescens",0.916
"Dendrogyra_cylindrus","Montipora_flabellata",0.7595
"Dendrogyra_cylindrus","Montipora_spongiosa",0.5819
"Dendrogyra_cylindrus","Platygyra_acuta",0.4784
"Dendrogyra_cylindrus","Porites_branneri",0.5317
"Dendrogyra_cylindrus","Turbinaria_mesenterina",0.626
"Montipora_efflorescens","Montipora_flabellata",0.1043
"Montipora_efflorescens","Montipora_spongiosa",0.0488
"Montipora_efflorescens","Platygyra_acuta",0.0327
"Montipora_efflorescens","Porites_branneri",0.0402
"Montipora_efflorescens","Turbinaria_mesenterina",0.0581
"Montipora_flabellata","Montipora_spongiosa",0.1504
"Montipora_flabellata","Platygyra_acuta",0.1045
"Montipora_flabellata","Porites_branneri",0.1262
"Montipora_flabellata","Turbinaria_mesenterina",0.1756
"Montipora_spongiosa","Platygyra_acuta",0.2094
"Montipora_spongiosa","Porites_branneri",0.2469
"Montipora_spongiosa","Turbinaria_mesenterina",0.3259
"Platygyra_acuta","Porites_branneri",0.3321
"Platygyra_acuta","Turbinaria_mesenterina",0.4231
"Porites_branneri","Turbinaria_mesenterina",0.372
