"species1","species2","prob.species1.wins"
"Astreopora_scabra","Blastomussa_wellsi",0.0372
"Astreopora_scabra","Caulastraea_echinulata",0.0329
"Astreopora_scabra","Coscinaraea_hahazimaensis",0.0066
"Astreopora_scabra","Dipsastraea_favus",0.0616
"Astreopora_scabra","Goniopora_paliformis",0.1627
"Astreopora_scabra","Mycedium_umbra",0.0073
"Blastomussa_wellsi","Caulastraea_echinulata",0.2609
"Blastomussa_wellsi","Coscinaraea_hahazimaensis",0.0647
"Blastomussa_wellsi","Dipsastraea_favus",0.4052
"Blastomussa_wellsi","Goniopora_paliformis",0.6687
"Blastomussa_wellsi","Mycedium_umbra",0.0711
"Caulastraea_echinulata","Coscinaraea_hahazimaensis",0.073
"Caulastraea_echinulata","Dipsastraea_favus",0.4368
"Caulastraea_echinulata","Goniopora_paliformis",0.6968
"Caulastraea_echinulata","Mycedium_umbra",0.0801
"Coscinaraea_hahazimaensis","Dipsastraea_favus",0.7983
"Coscinaraea_hahazimaensis","Goniopora_paliformis",0.9214
"Coscinaraea_hahazimaensis","Mycedium_umbra",0.3077
"Dipsastraea_favus","Goniopora_paliformis",0.5434
"Dipsastraea_favus","Mycedium_umbra",0.0432
"Goniopora_paliformis","Mycedium_umbra",0.015
