"species1","species2","prob.species1.wins"
"Acropora_microphthalma","Goniopora_savignyi",0.0468
"Acropora_microphthalma","Leptoseris_explanata",0.1312
"Acropora_microphthalma","Montipora_aspergillus",0.0799
"Acropora_microphthalma","Pavona_diffluens",0.0938
"Acropora_microphthalma","Pectinia_teres",0.0276
"Acropora_microphthalma","Pocillopora_elegans",0.3668
"Acropora_microphthalma","Pseudodiploria_strigosa",0.0077
"Goniopora_savignyi","Leptoseris_explanata",0.5529
"Goniopora_savignyi","Montipora_aspergillus",0.4157
"Goniopora_savignyi","Pavona_diffluens",0.4589
"Goniopora_savignyi","Pectinia_teres",0.1886
"Goniopora_savignyi","Pocillopora_elegans",0.8259
"Goniopora_savignyi","Pseudodiploria_strigosa",0.0596
"Leptoseris_explanata","Montipora_aspergillus",0.1877
"Leptoseris_explanata","Pavona_diffluens",0.216
"Leptoseris_explanata","Pectinia_teres",0.0702
"Leptoseris_explanata","Pocillopora_elegans",0.6065
"Leptoseris_explanata","Pseudodiploria_strigosa",0.0202
"Montipora_aspergillus","Pavona_diffluens",0.3239
"Montipora_aspergillus","Pectinia_teres",0.1161
"Montipora_aspergillus","Pocillopora_elegans",0.7282
"Montipora_aspergillus","Pseudodiploria_strigosa",0.0345
"Pavona_diffluens","Pectinia_teres",0.0992
"Pavona_diffluens","Pocillopora_elegans",0.6921
"Pavona_diffluens","Pseudodiploria_strigosa",0.0291
"Pectinia_teres","Pocillopora_elegans",0.8913
"Pectinia_teres","Pseudodiploria_strigosa",0.0987
"Pocillopora_elegans","Pseudodiploria_strigosa",0.0053
