"species1","species2","prob.species1.wins"
"Cladocora_caespitosa","Cycloseris_fragilis",0.4747
"Cladocora_caespitosa","Euphyllia_cristata",0.443
"Cladocora_caespitosa","Goniastrea_favulus",0.8974
"Cladocora_caespitosa","Hydnophora_pilosa",0.8555
"Cladocora_caespitosa","Montipora_patula",0.9601
"Cladocora_caespitosa","Mycedium_robokaki",0.7203
"Cladocora_caespitosa","Mycedium_steeni",0.9064
"Cladocora_caespitosa","Polyphyllia_talpina",0.8341
"Cycloseris_fragilis","Euphyllia_cristata",0.2613
"Cycloseris_fragilis","Goniastrea_favulus",0.7955
"Cycloseris_fragilis","Hydnophora_pilosa",0.7247
"Cycloseris_fragilis","Montipora_patula",0.9146
"Cycloseris_fragilis","Mycedium_robokaki",0.5338
"Cycloseris_fragilis","Mycedium_steeni",0.8115
"Cycloseris_fragilis","Polyphyllia_talpina",0.6909
"Euphyllia_cristata","Goniastrea_favulus",0.8155
"Euphyllia_cristata","Hydnophora_pilosa",0.7494
"Euphyllia_cristata","Montipora_patula",0.9241
"Euphyllia_cristata","Mycedium_robokaki",0.5654
"Euphyllia_cristata","Mycedium_steeni",0.8303
"Euphyllia_cristata","Polyphyllia_talpina",0.7175
"Goniastrea_favulus","Hydnophora_pilosa",0.2138
"Goniastrea_favulus","Montipora_patula",0.5252
"Goniastrea_favulus","Mycedium_robokaki",0.1058
"Goniastrea_favulus","Mycedium_steeni",0.3078
"Goniastrea_favulus","Polyphyllia_talpina",0.1876
"Hydnophora_pilosa","Montipora_patula",0.6204
"Hydnophora_pilosa","Mycedium_robokaki",0.1488
"Hydnophora_pilosa","Mycedium_steeni",0.3966
"Hydnophora_pilosa","Polyphyllia_talpina",0.2544
"Montipora_patula","Mycedium_robokaki",0.0412
"Montipora_patula","Mycedium_steeni",0.1391
"Montipora_patula","Polyphyllia_talpina",0.0774
"Mycedium_robokaki","Mycedium_steeni",0.6017
"Mycedium_robokaki","Polyphyllia_talpina",0.4396
"Mycedium_steeni","Polyphyllia_talpina",0.1726
