"species1","species2","prob.species1.wins"
"Acropora_abrotanoides","Acropora_minuta",0.1699
"Acropora_abrotanoides","Acropora_samoensis",0.15
"Acropora_abrotanoides","Montipora_aspergillus",0.0525
"Acropora_abrotanoides","Montipora_saudii",0.1277
"Acropora_abrotanoides","Turbinaria_heronensis",0.0469
"Acropora_abrotanoides","Turbinaria_mesenterina",0.113
"Acropora_minuta","Acropora_samoensis",0.2572
"Acropora_minuta","Montipora_aspergillus",0.098
"Acropora_minuta","Montipora_saudii",0.2231
"Acropora_minuta","Turbinaria_heronensis",0.088
"Acropora_minuta","Turbinaria_mesenterina",0.2
"Acropora_samoensis","Montipora_aspergillus",0.112
"Acropora_samoensis","Montipora_saudii",0.2499
"Acropora_samoensis","Turbinaria_heronensis",0.1007
"Acropora_samoensis","Turbinaria_mesenterina",0.2249
"Montipora_aspergillus","Montipora_saudii",0.515
"Montipora_aspergillus","Turbinaria_heronensis",0.2629
"Montipora_aspergillus","Turbinaria_mesenterina",0.4803
"Montipora_saudii","Turbinaria_heronensis",0.1189
"Montipora_saudii","Turbinaria_mesenterina",0.2591
"Turbinaria_heronensis","Turbinaria_mesenterina",0.5101
