"species1","species2","prob.species1.wins"
"Acropora_arabensis","Astreopora_moretonensis",0.4022
"Acropora_arabensis","Astreopora_scabra",0.4891
"Acropora_arabensis","Leptoria_phrygia",0.3826
"Acropora_arabensis","Leptoseris_mycetoseroides",0.3829
"Acropora_arabensis","Montipora_delicatula",0.823
"Acropora_arabensis","Montipora_floweri",0.8661
"Acropora_arabensis","Platygyra_daedalea",0.135
"Acropora_arabensis","Schizoculina_fissipara",0.1252
"Astreopora_moretonensis","Astreopora_scabra",0.3637
"Astreopora_moretonensis","Leptoria_phrygia",0.2701
"Astreopora_moretonensis","Leptoseris_mycetoseroides",0.2704
"Astreopora_moretonensis","Montipora_delicatula",0.7353
"Astreopora_moretonensis","Montipora_floweri",0.7944
"Astreopora_moretonensis","Platygyra_daedalea",0.0853
"Astreopora_moretonensis","Schizoculina_fissipara",0.0788
"Astreopora_scabra","Leptoria_phrygia",0.2064
"Astreopora_scabra","Leptoseris_mycetoseroides",0.2066
"Astreopora_scabra","Montipora_delicatula",0.6612
"Astreopora_scabra","Montipora_floweri",0.7308
"Astreopora_scabra","Platygyra_daedalea",0.0615
"Astreopora_scabra","Schizoculina_fissipara",0.0567
"Leptoria_phrygia","Leptoseris_mycetoseroides",0.2869
"Leptoria_phrygia","Montipora_delicatula",0.751
"Leptoria_phrygia","Montipora_floweri",0.8075
"Leptoria_phrygia","Platygyra_daedalea",0.0919
"Leptoria_phrygia","Schizoculina_fissipara",0.085
"Leptoseris_mycetoseroides","Montipora_delicatula",0.7507
"Leptoseris_mycetoseroides","Montipora_floweri",0.8073
"Leptoseris_mycetoseroides","Platygyra_daedalea",0.0918
"Leptoseris_mycetoseroides","Schizoculina_fissipara",0.0848
"Montipora_delicatula","Montipora_floweri",0.3585
"Montipora_delicatula","Platygyra_daedalea",0.0133
"Montipora_delicatula","Schizoculina_fissipara",0.0122
"Montipora_floweri","Platygyra_daedalea",0.0096
"Montipora_floweri","Schizoculina_fissipara",0.0088
"Platygyra_daedalea","Schizoculina_fissipara",0.2693
