"species1","species2","prob.species1.wins"
"Acropora_downingi","Acropora_multiacuta",0.3501
"Acropora_downingi","Acropora_papillare",0.3865
"Acropora_downingi","Acropora_walindii",0.754
"Acropora_downingi","Alveopora_ocellata",0.6728
"Acropora_downingi","Astrea_annuligera",0.4151
"Acropora_downingi","Goniopora_cellulosa",0.0733
"Acropora_downingi","Montipora_aspergillus",0.2467
"Acropora_downingi","Pavona_explanulata",0.4885
"Acropora_multiacuta","Acropora_papillare",0.3197
"Acropora_multiacuta","Acropora_walindii",0.6957
"Acropora_multiacuta","Alveopora_ocellata",0.6054
"Acropora_multiacuta","Astrea_annuligera",0.3461
"Acropora_multiacuta","Goniopora_cellulosa",0.0557
"Acropora_multiacuta","Montipora_aspergillus",0.1964
"Acropora_multiacuta","Pavona_explanulata",0.4161
"Acropora_papillare","Acropora_walindii",0.6616
"Acropora_papillare","Alveopora_ocellata",0.5674
"Acropora_papillare","Astrea_annuligera",0.3116
"Acropora_papillare","Goniopora_cellulosa",0.048
"Acropora_papillare","Montipora_aspergillus",0.1728
"Acropora_papillare","Pavona_explanulata",0.3786
"Acropora_walindii","Alveopora_ocellata",0.2123
"Acropora_walindii","Astrea_annuligera",0.0851
"Acropora_walindii","Goniopora_cellulosa",0.0103
"Acropora_walindii","Montipora_aspergillus",0.0412
"Acropora_walindii","Pavona_explanulata",0.1113
"Alveopora_ocellata","Astrea_annuligera",0.1218
"Alveopora_ocellata","Goniopora_cellulosa",0.0152
"Alveopora_ocellata","Montipora_aspergillus",0.0602
"Alveopora_ocellata","Pavona_explanulata",0.1573
"Astrea_annuligera","Goniopora_cellulosa",0.0429
"Astrea_annuligera","Montipora_aspergillus",0.1565
"Astrea_annuligera","Pavona_explanulata",0.351
"Goniopora_cellulosa","Montipora_aspergillus",0.6247
"Goniopora_cellulosa","Pavona_explanulata",0.8292
"Montipora_aspergillus","Pavona_explanulata",0.5395
