"species1","species2","prob.species1.wins"
"Agaricia_fragilis","Balanophyllia_europaea",0.0085
"Agaricia_fragilis","Euphyllia_cristata",0.0541
"Agaricia_fragilis","Favia_fragum",0.1201
"Agaricia_fragilis","Isophyllia_rigida",0.0235
"Agaricia_fragilis","Isophyllia_sinuosa",0.0433
"Agaricia_fragilis","Manicina_areolata",0.0297
"Balanophyllia_europaea","Euphyllia_cristata",0.7283
"Balanophyllia_europaea","Favia_fragum",0.8647
"Balanophyllia_europaea","Isophyllia_rigida",0.5295
"Balanophyllia_europaea","Isophyllia_sinuosa",0.6793
"Balanophyllia_europaea","Manicina_areolata",0.5894
"Euphyllia_cristata","Favia_fragum",0.4893
"Euphyllia_cristata","Isophyllia_rigida",0.1443
"Euphyllia_cristata","Isophyllia_sinuosa",0.241
"Euphyllia_cristata","Manicina_areolata",0.177
"Favia_fragum","Isophyllia_rigida",0.0661
"Favia_fragum","Isophyllia_sinuosa",0.1175
"Favia_fragum","Manicina_areolata",0.0827
"Isophyllia_rigida","Isophyllia_sinuosa",0.4306
"Isophyllia_rigida","Manicina_areolata",0.3388
"Isophyllia_sinuosa","Manicina_areolata",0.214
