"species1","species2","prob.species1.wins"
"Cycloseris_costulata","Diploria_labyrinthiformis",0.7512
"Cycloseris_costulata","Echinomorpha_nishihirai",0.2191
"Cycloseris_costulata","Euphyllia_paradivisa",0.3225
"Cycloseris_costulata","Goniastrea_ramosa",0.8869
"Cycloseris_costulata","Leptoseris_striata",0.955
"Cycloseris_costulata","Montipora_friabilis",0.9953
"Cycloseris_costulata","Pectinia_alcicornis",0.7623
"Cycloseris_costulata","Pectinia_maxima",0.7568
"Diploria_labyrinthiformis","Echinomorpha_nishihirai",0.036
"Diploria_labyrinthiformis","Euphyllia_paradivisa",0.0596
"Diploria_labyrinthiformis","Goniastrea_ramosa",0.5105
"Diploria_labyrinthiformis","Leptoseris_striata",0.7383
"Diploria_labyrinthiformis","Montipora_friabilis",0.9654
"Diploria_labyrinthiformis","Pectinia_alcicornis",0.2991
"Diploria_labyrinthiformis","Pectinia_maxima",0.2928
"Echinomorpha_nishihirai","Euphyllia_paradivisa",0.4053
"Echinomorpha_nishihirai","Goniastrea_ramosa",0.9182
"Echinomorpha_nishihirai","Leptoseris_striata",0.9681
"Echinomorpha_nishihirai","Montipora_friabilis",0.9967
"Echinomorpha_nishihirai","Pectinia_alcicornis",0.8212
"Echinomorpha_nishihirai","Pectinia_maxima",0.8167
"Euphyllia_paradivisa","Goniastrea_ramosa",0.8687
"Euphyllia_paradivisa","Leptoseris_striata",0.9471
"Euphyllia_paradivisa","Montipora_friabilis",0.9944
"Euphyllia_paradivisa","Pectinia_alcicornis",0.7303
"Euphyllia_paradivisa","Pectinia_maxima",0.7243
"Goniastrea_ramosa","Leptoseris_striata",0.5208
"Goniastrea_ramosa","Montipora_friabilis",0.9149
"Goniastrea_ramosa","Pectinia_alcicornis",0.1412
"Goniastrea_ramosa","Pectinia_maxima",0.1376
"Leptoseris_striata","Montipora_friabilis",0.7989
"Leptoseris_striata","Pectinia_alcicornis",0.0573
"Leptoseris_striata","Pectinia_maxima",0.0557
"Montipora_friabilis","Pectinia_alcicornis",0.0061
"Montipora_friabilis","Pectinia_maxima",0.0059
"Pectinia_alcicornis","Pectinia_maxima",0.2805
