"species_names"
"Montipora_spongodes"
"Solenastrea_bournoni"
"Montipora_venosa"
"Psammocora_haimiana"
"Oculina_arbuscula"
"Porites_mayeri"
"Oulophyllia_levis"
"Leptoseris_solida"
"Oulastrea_crispata"
