"species1","species2","prob.species1.wins"
"Acropora_cerealis","Anacropora_spinosa",0.1593
"Acropora_cerealis","Astreopora_suggesta",0.2463
"Acropora_cerealis","Bernardpora_stutchburyi",0.2089
"Acropora_cerealis","Echinopora_fruticulosa",0.0081
"Acropora_cerealis","Montipora_samarensis",0.2634
"Acropora_cerealis","Platygyra_yaeyamaensis",0.0388
"Acropora_cerealis","Porites_aranetai",0.2062
"Anacropora_spinosa","Astreopora_suggesta",0.4092
"Anacropora_spinosa","Bernardpora_stutchburyi",0.3588
"Anacropora_spinosa","Echinopora_fruticulosa",0.0169
"Anacropora_spinosa","Montipora_samarensis",0.4312
"Anacropora_spinosa","Platygyra_yaeyamaensis",0.0787
"Anacropora_spinosa","Porites_aranetai",0.3551
"Astreopora_suggesta","Bernardpora_stutchburyi",0.2451
"Astreopora_suggesta","Echinopora_fruticulosa",0.0099
"Astreopora_suggesta","Montipora_samarensis",0.3055
"Astreopora_suggesta","Platygyra_yaeyamaensis",0.0472
"Astreopora_suggesta","Porites_aranetai",0.2421
"Bernardpora_stutchburyi","Echinopora_fruticulosa",0.0122
"Bernardpora_stutchburyi","Montipora_samarensis",0.3525
"Bernardpora_stutchburyi","Platygyra_yaeyamaensis",0.0578
"Bernardpora_stutchburyi","Porites_aranetai",0.2833
"Echinopora_fruticulosa","Montipora_samarensis",0.9465
"Echinopora_fruticulosa","Platygyra_yaeyamaensis",0.6658
"Echinopora_fruticulosa","Porites_aranetai",0.9277
"Montipora_samarensis","Platygyra_yaeyamaensis",0.0433
"Montipora_samarensis","Porites_aranetai",0.2259
"Platygyra_yaeyamaensis","Porites_aranetai",0.7214
