"species1","species2","prob.species1.wins"
"Acropora_nasuta","Acropora_valida",0.3723
"Acropora_nasuta","Alveopora_viridis",0.1286
"Acropora_nasuta","Echinophyllia_aspera",0.0323
"Acropora_nasuta","Echinophyllia_costata",0.0342
"Acropora_nasuta","Montipora_circumvallata",0.1845
"Acropora_nasuta","Porites_negrosensis",0.0871
"Acropora_nasuta","Porites_somaliensis",0.1027
"Acropora_valida","Alveopora_viridis",0.0908
"Acropora_valida","Echinophyllia_aspera",0.0221
"Acropora_valida","Echinophyllia_costata",0.0235
"Acropora_valida","Montipora_circumvallata",0.1329
"Acropora_valida","Porites_negrosensis",0.0607
"Acropora_valida","Porites_somaliensis",0.072
"Alveopora_viridis","Echinophyllia_aspera",0.0834
"Alveopora_viridis","Echinophyllia_costata",0.0881
"Alveopora_viridis","Montipora_circumvallata",0.3813
"Alveopora_viridis","Porites_negrosensis",0.2063
"Alveopora_viridis","Porites_somaliensis",0.2377
"Echinophyllia_aspera","Echinophyllia_costata",0.299
"Echinophyllia_aspera","Montipora_circumvallata",0.7313
"Echinophyllia_aspera","Porites_negrosensis",0.5344
"Echinophyllia_aspera","Porites_somaliensis",0.5793
"Echinophyllia_costata","Montipora_circumvallata",0.7194
"Echinophyllia_costata","Porites_negrosensis",0.5196
"Echinophyllia_costata","Porites_somaliensis",0.5647
"Montipora_circumvallata","Porites_negrosensis",0.1449
"Montipora_circumvallata","Porites_somaliensis",0.169
"Porites_negrosensis","Porites_somaliensis",0.3253
