"species_names"
"Astreopora_macrostoma"
"Echinopora_robusta"
"Echinopora_taylorae"
"Galaxea_astreata"
"Goniopora_norfolkensis"
"Goniopora_tenuidens"
"Montipora_venosa"
"Pachyseris_gemmae"
"Porites_mayeri"
