"species1","species2","prob.species1.wins"
"Acropora_granulosa","Acropora_minuta",0.205
"Acropora_granulosa","Acropora_pruinosa",0.0382
"Acropora_granulosa","Acropora_tortuosa",0.2002
"Acropora_granulosa","Acropora_walindii",0.395
"Acropora_granulosa","Astreopora_ocellata",0.2223
"Acropora_granulosa","Galaxea_cryptoramosa",0.0236
"Acropora_granulosa","Montipora_altasepta",0.3214
"Acropora_granulosa","Porites_porites",0.0203
"Acropora_minuta","Acropora_pruinosa",0.0582
"Acropora_minuta","Acropora_tortuosa",0.2806
"Acropora_minuta","Acropora_walindii",0.5043
"Acropora_minuta","Astreopora_ocellata",0.3081
"Acropora_minuta","Galaxea_cryptoramosa",0.0363
"Acropora_minuta","Montipora_altasepta",0.4245
"Acropora_minuta","Porites_porites",0.0312
"Acropora_pruinosa","Acropora_tortuosa",0.7172
"Acropora_pruinosa","Acropora_walindii",0.8686
"Acropora_pruinosa","Astreopora_ocellata",0.7433
"Acropora_pruinosa","Galaxea_cryptoramosa",0.1966
"Acropora_pruinosa","Montipora_altasepta",0.8275
"Acropora_pruinosa","Porites_porites",0.1732
"Acropora_tortuosa","Acropora_walindii",0.5117
"Acropora_tortuosa","Astreopora_ocellata",0.3145
"Acropora_tortuosa","Galaxea_cryptoramosa",0.0373
"Acropora_tortuosa","Montipora_altasepta",0.4318
"Acropora_tortuosa","Porites_porites",0.0321
"Acropora_walindii","Astreopora_ocellata",0.1496
"Acropora_walindii","Galaxea_cryptoramosa",0.0147
"Acropora_walindii","Montipora_altasepta",0.2257
"Acropora_walindii","Porites_porites",0.0126
"Astreopora_ocellata","Galaxea_cryptoramosa",0.0328
"Astreopora_ocellata","Montipora_altasepta",0.3996
"Astreopora_ocellata","Porites_porites",0.0283
"Galaxea_cryptoramosa","Montipora_altasepta",0.8873
"Galaxea_cryptoramosa","Porites_porites",0.256
"Montipora_altasepta","Porites_porites",0.0173
