"species1","species2","prob.species1.wins"
"Acropora_cerealis","Acropora_millepora",0.1209
"Acropora_cerealis","Acropora_subulata",0.1435
"Acropora_cerealis","Cyphastrea_decadia",0.0577
"Acropora_cerealis","Montipora_flabellata",0.1632
"Acropora_cerealis","Montipora_samarensis",0.2634
"Acropora_cerealis","Pachyseris_involuta",0.0185
"Acropora_cerealis","Porites_solida",0.1952
"Acropora_millepora","Acropora_subulata",0.3286
"Acropora_millepora","Cyphastrea_decadia",0.1518
"Acropora_millepora","Montipora_flabellata",0.3629
"Acropora_millepora","Montipora_samarensis",0.511
"Acropora_millepora","Pachyseris_involuta",0.0523
"Acropora_millepora","Porites_solida",0.4147
"Acropora_subulata","Cyphastrea_decadia",0.128
"Acropora_subulata","Montipora_flabellata",0.3186
"Acropora_subulata","Montipora_samarensis",0.4618
"Acropora_subulata","Pachyseris_involuta",0.0433
"Acropora_subulata","Porites_solida",0.3678
"Cyphastrea_decadia","Montipora_flabellata",0.5613
"Cyphastrea_decadia","Montipora_samarensis",0.7013
"Cyphastrea_decadia","Pachyseris_involuta",0.1103
"Cyphastrea_decadia","Porites_solida",0.6141
"Montipora_flabellata","Montipora_samarensis",0.4243
"Montipora_flabellata","Pachyseris_involuta",0.0375
"Montipora_flabellata","Porites_solida",0.3332
"Montipora_samarensis","Pachyseris_involuta",0.0208
"Montipora_samarensis","Porites_solida",0.2141
"Pachyseris_involuta","Porites_solida",0.8376
