"species1","species2","prob.species1.wins"
"Acropora_cervicornis","Alveopora_verrilliana",0.7351
"Acropora_cervicornis","Anacropora_spumosa",0.3352
"Acropora_cervicornis","Caulastraea_curvata",0.0747
"Acropora_cervicornis","Goniopora_albiconus",0.5288
"Acropora_cervicornis","Oculina_varicosa",0.0578
"Acropora_cervicornis","Pocillopora_capitata",0.8942
"Alveopora_verrilliana","Anacropora_spumosa",0.068
"Alveopora_verrilliana","Caulastraea_curvata",0.0115
"Alveopora_verrilliana","Goniopora_albiconus",0.1398
"Alveopora_verrilliana","Oculina_varicosa",0.0088
"Alveopora_verrilliana","Pocillopora_capitata",0.5504
"Anacropora_spumosa","Caulastraea_curvata",0.0604
"Anacropora_spumosa","Goniopora_albiconus",0.4721
"Anacropora_spumosa","Oculina_varicosa",0.0466
"Anacropora_spumosa","Pocillopora_capitata",0.8708
"Caulastraea_curvata","Goniopora_albiconus",0.8482
"Caulastraea_curvata","Oculina_varicosa",0.234
"Caulastraea_curvata","Pocillopora_capitata",0.9768
"Goniopora_albiconus","Oculina_varicosa",0.0215
"Goniopora_albiconus","Pocillopora_capitata",0.7517
"Oculina_varicosa","Pocillopora_capitata",0.9823
