"species1","species2","prob.species1.wins"
"Acropora_tortuosa","Agaricia_grahamae",0.0341
"Acropora_tortuosa","Heliofungia_fralinae",0.0017
"Acropora_tortuosa","Isopora_cuneata",0.4967
"Acropora_tortuosa","Lobophyllia_robusta",0.0045
"Acropora_tortuosa","Pocillopora_ankeli",0.1405
"Acropora_tortuosa","Polyphyllia_talpina",0.0631
"Acropora_tortuosa","Porites_lobata",0.5232
"Agaricia_grahamae","Heliofungia_fralinae",0.0194
"Agaricia_grahamae","Isopora_cuneata",0.9183
"Agaricia_grahamae","Lobophyllia_robusta",0.049
"Agaricia_grahamae","Pocillopora_ankeli",0.6505
"Agaricia_grahamae","Polyphyllia_talpina",0.4339
"Agaricia_grahamae","Porites_lobata",0.9259
"Heliofungia_fralinae","Isopora_cuneata",0.9956
"Heliofungia_fralinae","Lobophyllia_robusta",0.5121
"Heliofungia_fralinae","Pocillopora_ankeli",0.9743
"Heliofungia_fralinae","Polyphyllia_talpina",0.9398
"Heliofungia_fralinae","Porites_lobata",0.9961
"Isopora_cuneata","Lobophyllia_robusta",0.0018
"Isopora_cuneata","Pocillopora_ankeli",0.0624
"Isopora_cuneata","Polyphyllia_talpina",0.0267
"Isopora_cuneata","Porites_lobata",0.3088
"Lobophyllia_robusta","Pocillopora_ankeli",0.9355
"Lobophyllia_robusta","Polyphyllia_talpina",0.8566
"Lobophyllia_robusta","Porites_lobata",0.9898
"Pocillopora_ankeli","Polyphyllia_talpina",0.142
"Pocillopora_ankeli","Porites_lobata",0.7295
"Polyphyllia_talpina","Porites_lobata",0.8675
