"species1","species2","prob.species1.wins"
"Astreopora_randalli","Goniopora_eclipsensis",0.0629
"Astreopora_randalli","Hydnophora_grandis",0.0779
"Astreopora_randalli","Montipora_delicatula",0.3667
"Astreopora_randalli","Montipora_hispida",0.2219
"Astreopora_randalli","Montipora_porites",0.2858
"Astreopora_randalli","Montipora_spumosa",0.3428
"Astreopora_randalli","Montipora_verrucosa",0.4098
"Astreopora_randalli","Pectinia_alcicornis",0.008
"Goniopora_eclipsensis","Hydnophora_grandis",0.3361
"Goniopora_eclipsensis","Montipora_delicatula",0.7762
"Goniopora_eclipsensis","Montipora_hispida",0.6307
"Goniopora_eclipsensis","Montipora_porites",0.7056
"Goniopora_eclipsensis","Montipora_spumosa",0.7575
"Goniopora_eclipsensis","Montipora_verrucosa",0.8061
"Goniopora_eclipsensis","Pectinia_alcicornis",0.0458
"Hydnophora_grandis","Montipora_delicatula",0.7335
"Hydnophora_grandis","Montipora_hispida",0.5755
"Hydnophora_grandis","Montipora_porites",0.6554
"Hydnophora_grandis","Montipora_spumosa",0.7126
"Hydnophora_grandis","Montipora_verrucosa",0.7674
"Hydnophora_grandis","Pectinia_alcicornis",0.0367
"Montipora_delicatula","Montipora_hispida",0.1652
"Montipora_delicatula","Montipora_porites",0.2174
"Montipora_delicatula","Montipora_spumosa",0.2658
"Montipora_delicatula","Montipora_verrucosa",0.3252
"Montipora_delicatula","Pectinia_alcicornis",0.0055
"Montipora_hispida","Montipora_porites",0.3606
"Montipora_hispida","Montipora_spumosa",0.4236
"Montipora_hispida","Montipora_verrucosa",0.4945
"Montipora_hispida","Pectinia_alcicornis",0.0112
"Montipora_porites","Montipora_spumosa",0.3437
"Montipora_porites","Montipora_verrucosa",0.4107
"Montipora_porites","Pectinia_alcicornis",0.008
"Montipora_spumosa","Montipora_verrucosa",0.3485
"Montipora_spumosa","Pectinia_alcicornis",0.0061
"Montipora_verrucosa","Pectinia_alcicornis",0.0046
