"species1","species2","prob.species1.wins"
"Agaricia_fragilis","Alveopora_japonica",0.1839
"Agaricia_fragilis","Astrea_curta",0.2736
"Agaricia_fragilis","Ctenella_chagius",0.1534
"Agaricia_fragilis","Madracis_kirbyi",0.653
"Agaricia_fragilis","Montipora_delicatula",0.8925
"Agaricia_fragilis","Porites_nodifera",0.42
"Alveopora_japonica","Astrea_curta",0.4018
"Alveopora_japonica","Ctenella_chagius",0.2442
"Alveopora_japonica","Madracis_kirbyi",0.7704
"Alveopora_japonica","Montipora_delicatula",0.9367
"Alveopora_japonica","Porites_nodifera",0.5636
"Astrea_curta","Ctenella_chagius",0.162
"Astrea_curta","Madracis_kirbyi",0.6675
"Astrea_curta","Montipora_delicatula",0.8985
"Astrea_curta","Porites_nodifera",0.4358
"Ctenella_chagius","Madracis_kirbyi",0.8067
"Ctenella_chagius","Montipora_delicatula",0.9485
"Ctenella_chagius","Porites_nodifera",0.6162
"Madracis_kirbyi","Montipora_delicatula",0.6393
"Madracis_kirbyi","Porites_nodifera",0.1339
"Montipora_delicatula","Porites_nodifera",0.0339
