"species1","species2","prob.species1.wins"
"Acropora_nana","Acropora_valenciennesi",0.1074
"Acropora_nana","Cyphastrea_japonica",0.1439
"Acropora_nana","Montipora_digitata",0.191
"Acropora_nana","Mycedium_steeni",0.0576
"Acropora_nana","Palauastrea_ramosa",0.1633
"Acropora_nana","Pectinia_paeonia",0.0044
"Acropora_nana","Seriatopora_guttata",0.1837
"Acropora_valenciennesi","Cyphastrea_japonica",0.3596
"Acropora_valenciennesi","Montipora_digitata",0.4408
"Acropora_valenciennesi","Mycedium_steeni",0.1696
"Acropora_valenciennesi","Palauastrea_ramosa",0.3946
"Acropora_valenciennesi","Pectinia_paeonia",0.0147
"Acropora_valenciennesi","Seriatopora_guttata",0.4291
"Cyphastrea_japonica","Montipora_digitata",0.3607
"Cyphastrea_japonica","Mycedium_steeni",0.1275
"Cyphastrea_japonica","Palauastrea_ramosa",0.3181
"Cyphastrea_japonica","Pectinia_paeonia",0.0106
"Cyphastrea_japonica","Seriatopora_guttata",0.3497
"Montipora_digitata","Mycedium_steeni",0.0943
"Montipora_digitata","Palauastrea_ramosa",0.2494
"Montipora_digitata","Pectinia_paeonia",0.0075
"Montipora_digitata","Seriatopora_guttata",0.277
"Mycedium_steeni","Palauastrea_ramosa",0.5619
"Mycedium_steeni","Pectinia_paeonia",0.0285
"Mycedium_steeni","Seriatopora_guttata",0.5966
"Palauastrea_ramosa","Pectinia_paeonia",0.0091
"Palauastrea_ramosa","Seriatopora_guttata",0.3166
"Pectinia_paeonia","Seriatopora_guttata",0.9529
