"species1","species2","prob.species1.wins"
"Euphyllia_paraglabrescens","Goniopora_lobata",0.9887
"Euphyllia_paraglabrescens","Homophyllia_australis",0.5657
"Euphyllia_paraglabrescens","Leptastrea_purpurea",0.9795
"Euphyllia_paraglabrescens","Manicina_areolata",0.7923
"Euphyllia_paraglabrescens","Mycetophyllia_lamarckiana",0.7933
"Euphyllia_paraglabrescens","Pectinia_paeonia",0.8637
"Euphyllia_paraglabrescens","Polyphyllia_novaehiberniae",0.9743
"Goniopora_lobata","Homophyllia_australis",0.0059
"Goniopora_lobata","Leptastrea_purpurea",0.1799
"Goniopora_lobata","Manicina_areolata",0.0172
"Goniopora_lobata","Mycetophyllia_lamarckiana",0.0173
"Goniopora_lobata","Pectinia_paeonia",0.0283
"Goniopora_lobata","Polyphyllia_novaehiberniae",0.1483
"Homophyllia_australis","Leptastrea_purpurea",0.9365
"Homophyllia_australis","Manicina_areolata",0.5407
"Homophyllia_australis","Mycetophyllia_lamarckiana",0.5421
"Homophyllia_australis","Pectinia_paeonia",0.6616
"Homophyllia_australis","Polyphyllia_novaehiberniae",0.9213
"Leptastrea_purpurea","Manicina_areolata",0.0311
"Leptastrea_purpurea","Mycetophyllia_lamarckiana",0.0313
"Leptastrea_purpurea","Pectinia_paeonia",0.0506
"Leptastrea_purpurea","Polyphyllia_novaehiberniae",0.2419
"Manicina_areolata","Mycetophyllia_lamarckiana",0.2878
"Manicina_areolata","Pectinia_paeonia",0.4002
"Manicina_areolata","Polyphyllia_novaehiberniae",0.7998
"Mycetophyllia_lamarckiana","Pectinia_paeonia",0.3989
"Mycetophyllia_lamarckiana","Polyphyllia_novaehiberniae",0.7989
"Pectinia_paeonia","Polyphyllia_novaehiberniae",0.7064
