"species1","species2","prob.species1.wins"
"Acropora_japonica","Acropora_tenella",0.8475
"Acropora_japonica","Astreopora_expansa",0.8102
"Acropora_japonica","Goniopora_lobata",0.4302
"Acropora_japonica","Montipora_capricornis",0.8998
"Acropora_japonica","Montipora_cebuensis",0.9195
"Acropora_japonica","Montipora_crassituberculata",0.8749
"Acropora_japonica","Montipora_verruculosa",0.8667
"Acropora_japonica","Pocillopora_fungiformis",0.537
"Acropora_tenella","Astreopora_expansa",0.2358
"Acropora_tenella","Goniopora_lobata",0.0517
"Acropora_tenella","Montipora_capricornis",0.3936
"Acropora_tenella","Montipora_cebuensis",0.4524
"Acropora_tenella","Montipora_crassituberculata",0.3358
"Acropora_tenella","Montipora_verruculosa",0.3198
"Acropora_tenella","Pocillopora_fungiformis",0.0773
"Astreopora_expansa","Goniopora_lobata",0.0663
"Astreopora_expansa","Montipora_capricornis",0.458
"Astreopora_expansa","Montipora_cebuensis",0.5183
"Astreopora_expansa","Montipora_crassituberculata",0.397
"Astreopora_expansa","Montipora_verruculosa",0.3797
"Astreopora_expansa","Pocillopora_fungiformis",0.0984
"Goniopora_lobata","Montipora_capricornis",0.8269
"Goniopora_lobata","Montipora_cebuensis",0.8588
"Goniopora_lobata","Montipora_crassituberculata",0.7883
"Goniopora_lobata","Montipora_verruculosa",0.7759
"Goniopora_lobata","Pocillopora_fungiformis",0.3816
"Montipora_capricornis","Montipora_cebuensis",0.3384
"Montipora_capricornis","Montipora_crassituberculata",0.2384
"Montipora_capricornis","Montipora_verruculosa",0.2254
"Montipora_capricornis","Pocillopora_fungiformis",0.0493
"Montipora_cebuensis","Montipora_crassituberculata",0.1974
"Montipora_cebuensis","Montipora_verruculosa",0.1861
"Montipora_cebuensis","Pocillopora_fungiformis",0.0392
"Montipora_crassituberculata","Montipora_verruculosa",0.272
"Montipora_crassituberculata","Pocillopora_fungiformis",0.0625
"Montipora_verruculosa","Pocillopora_fungiformis",0.0669
