"species1","species2","prob.species1.wins"
"Acropora_desalwii","Acropora_natalensis",0.2092
"Acropora_desalwii","Alveopora_daedalea",0.3415
"Acropora_desalwii","Astreopora_myriophthalma",0.3151
"Acropora_desalwii","Echinophyllia_echinata",0.109
"Acropora_desalwii","Goniopora_ciliatus",0.0787
"Acropora_desalwii","Montipora_kellyi",0.0225
"Acropora_desalwii","Porites_profundus",0.4356
"Acropora_natalensis","Alveopora_daedalea",0.4407
"Acropora_natalensis","Astreopora_myriophthalma",0.4114
"Acropora_natalensis","Echinophyllia_echinata",0.1567
"Acropora_natalensis","Goniopora_ciliatus",0.1148
"Acropora_natalensis","Montipora_kellyi",0.0338
"Acropora_natalensis","Porites_profundus",0.5397
"Alveopora_daedalea","Astreopora_myriophthalma",0.2628
"Alveopora_daedalea","Echinophyllia_echinata",0.0866
"Alveopora_daedalea","Goniopora_ciliatus",0.062
"Alveopora_daedalea","Montipora_kellyi",0.0176
"Alveopora_daedalea","Porites_profundus",0.3742
"Astreopora_myriophthalma","Echinophyllia_echinata",0.0965
"Astreopora_myriophthalma","Goniopora_ciliatus",0.0694
"Astreopora_myriophthalma","Montipora_kellyi",0.0197
"Astreopora_myriophthalma","Porites_profundus",0.4026
"Echinophyllia_echinata","Goniopora_ciliatus",0.219
"Echinophyllia_echinata","Montipora_kellyi",0.0704
"Echinophyllia_echinata","Porites_profundus",0.7171
"Goniopora_ciliatus","Montipora_kellyi",0.0979
"Goniopora_ciliatus","Porites_profundus",0.7841
"Montipora_kellyi","Porites_profundus",0.9308
