"species1","species2","prob.species1.wins"
"Coscinaraea_crassa","Dipsastraea_laddi",0.2707
"Coscinaraea_crassa","Echinopora_ashmorensis",0.3754
"Coscinaraea_crassa","Leptoseris_yabei",0.7337
"Coscinaraea_crassa","Montipora_cebuensis",0.9346
"Coscinaraea_crassa","Montipora_peltiformis",0.9409
"Coscinaraea_crassa","Montipora_undata",0.9252
"Coscinaraea_crassa","Porites_mayeri",0.8265
"Coscinaraea_crassa","Siderastrea_siderea",0.171
"Dipsastraea_laddi","Echinopora_ashmorensis",0.3942
"Dipsastraea_laddi","Leptoseris_yabei",0.7489
"Dipsastraea_laddi","Montipora_cebuensis",0.9393
"Dipsastraea_laddi","Montipora_peltiformis",0.9451
"Dipsastraea_laddi","Montipora_undata",0.9306
"Dipsastraea_laddi","Porites_mayeri",0.8376
"Dipsastraea_laddi","Siderastrea_siderea",0.1826
"Echinopora_ashmorensis","Leptoseris_yabei",0.6481
"Echinopora_ashmorensis","Montipora_cebuensis",0.9053
"Echinopora_ashmorensis","Montipora_peltiformis",0.9141
"Echinopora_ashmorensis","Montipora_undata",0.8922
"Echinopora_ashmorensis","Porites_mayeri",0.761
"Echinopora_ashmorensis","Siderastrea_siderea",0.1212
"Leptoseris_yabei","Montipora_cebuensis",0.6758
"Leptoseris_yabei","Montipora_peltiformis",0.6989
"Leptoseris_yabei","Montipora_undata",0.6436
"Leptoseris_yabei","Porites_mayeri",0.4099
"Leptoseris_yabei","Siderastrea_siderea",0.0292
"Montipora_cebuensis","Montipora_peltiformis",0.3091
"Montipora_cebuensis","Montipora_undata",0.2581
"Montipora_cebuensis","Porites_mayeri",0.1181
"Montipora_cebuensis","Siderastrea_siderea",0.0058
"Montipora_peltiformis","Montipora_undata",0.2381
"Montipora_peltiformis","Porites_mayeri",0.1074
"Montipora_peltiformis","Siderastrea_siderea",0.0052
"Montipora_undata","Porites_mayeri",0.1339
"Montipora_undata","Siderastrea_siderea",0.0067
"Porites_mayeri","Siderastrea_siderea",0.0171
