"species1","species2","prob.species1.wins"
"Alveopora_daedalea","Cladocora_caespitosa",0.0055
"Alveopora_daedalea","Euphyllia_ancora",0.004
"Alveopora_daedalea","Goniopora_djiboutiensis",0.113
"Alveopora_daedalea","Mycedium_elephantotus",0.0592
"Alveopora_daedalea","Mycetophyllia_lamarckiana",0.0059
"Alveopora_daedalea","Porites_brighami",0.0799
"Alveopora_daedalea","Siderastrea_stellata",0.0531
"Cladocora_caespitosa","Euphyllia_ancora",0.2257
"Cladocora_caespitosa","Goniopora_djiboutiensis",0.9026
"Cladocora_caespitosa","Mycedium_elephantotus",0.8206
"Cladocora_caespitosa","Mycetophyllia_lamarckiana",0.2998
"Cladocora_caespitosa","Porites_brighami",0.8633
"Cladocora_caespitosa","Siderastrea_stellata",0.8031
"Euphyllia_ancora","Goniopora_djiboutiensis",0.9274
"Euphyllia_ancora","Mycedium_elephantotus",0.8631
"Euphyllia_ancora","Mycetophyllia_lamarckiana",0.3712
"Euphyllia_ancora","Porites_brighami",0.8969
"Euphyllia_ancora","Siderastrea_stellata",0.849
"Goniopora_djiboutiensis","Mycedium_elephantotus",0.1656
"Goniopora_djiboutiensis","Mycetophyllia_lamarckiana",0.0182
"Goniopora_djiboutiensis","Porites_brighami",0.2149
"Goniopora_djiboutiensis","Siderastrea_stellata",0.1503
"Mycedium_elephantotus","Mycetophyllia_lamarckiana",0.0362
"Mycedium_elephantotus","Porites_brighami",0.3567
"Mycedium_elephantotus","Siderastrea_stellata",0.2637
"Mycetophyllia_lamarckiana","Porites_brighami",0.8556
"Mycetophyllia_lamarckiana","Siderastrea_stellata",0.7928
"Porites_brighami","Siderastrea_stellata",0.2061
