"species1","species2","prob.species1.wins"
"Acropora_elseyi","Acropora_granulosa",0.342
"Acropora_elseyi","Acropora_hoeksemai",0.0949
"Acropora_elseyi","Anacropora_pillai",0.298
"Acropora_elseyi","Merulina_scheeri",0.0044
"Acropora_elseyi","Montipora_dilatata",0.0723
"Acropora_elseyi","Montipora_meandrina",0.2542
"Acropora_elseyi","Pectinia_maxima",0.0165
"Acropora_elseyi","Platygyra_acuta",0.1021
"Acropora_granulosa","Acropora_hoeksemai",0.075
"Acropora_granulosa","Anacropora_pillai",0.2471
"Acropora_granulosa","Merulina_scheeri",0.0034
"Acropora_granulosa","Montipora_dilatata",0.0568
"Acropora_granulosa","Montipora_meandrina",0.2085
"Acropora_granulosa","Pectinia_maxima",0.0128
"Acropora_granulosa","Platygyra_acuta",0.0808
"Acropora_hoeksemai","Anacropora_pillai",0.6192
"Acropora_hoeksemai","Merulina_scheeri",0.0167
"Acropora_hoeksemai","Montipora_dilatata",0.2298
"Acropora_hoeksemai","Montipora_meandrina",0.5663
"Acropora_hoeksemai","Pectinia_maxima",0.0603
"Acropora_hoeksemai","Platygyra_acuta",0.3035
"Anacropora_pillai","Merulina_scheeri",0.0042
"Anacropora_pillai","Montipora_dilatata",0.0687
"Anacropora_pillai","Montipora_meandrina",0.2439
"Anacropora_pillai","Pectinia_maxima",0.0156
"Anacropora_pillai","Platygyra_acuta",0.0972
"Merulina_scheeri","Montipora_dilatata",0.8761
"Merulina_scheeri","Montipora_meandrina",0.9687
"Merulina_scheeri","Pectinia_maxima",0.6033
"Merulina_scheeri","Platygyra_acuta",0.9118
"Montipora_dilatata","Montipora_meandrina",0.6375
"Montipora_dilatata","Pectinia_maxima",0.0795
"Montipora_dilatata","Platygyra_acuta",0.3698
"Montipora_meandrina","Pectinia_maxima",0.0194
"Montipora_meandrina","Platygyra_acuta",0.1183
"Pectinia_maxima","Platygyra_acuta",0.7319
