"species1","species2","prob.species1.wins"
"Acanthastrea_subechinata","Anomastraea_irregularis",0.6998
"Acanthastrea_subechinata","Favites_stylifera",0.6086
"Acanthastrea_subechinata","Goniastrea_minuta",0.7244
"Acanthastrea_subechinata","Hydnophora_exesa",0.7763
"Acanthastrea_subechinata","Montipora_cocosensis",0.9274
"Acanthastrea_subechinata","Pavona_bipartita",0.9088
"Acanthastrea_subechinata","Podabacia_crustacea",0.8789
"Anomastraea_irregularis","Favites_stylifera",0.2113
"Anomastraea_irregularis","Goniastrea_minuta",0.3117
"Anomastraea_irregularis","Hydnophora_exesa",0.3742
"Anomastraea_irregularis","Montipora_cocosensis",0.6877
"Anomastraea_irregularis","Pavona_bipartita",0.6319
"Anomastraea_irregularis","Podabacia_crustacea",0.5556
"Favites_stylifera","Goniastrea_minuta",0.4044
"Favites_stylifera","Hydnophora_exesa",0.4728
"Favites_stylifera","Montipora_cocosensis",0.7675
"Favites_stylifera","Pavona_bipartita",0.7202
"Favites_stylifera","Podabacia_crustacea",0.6521
"Goniastrea_minuta","Hydnophora_exesa",0.3466
"Goniastrea_minuta","Montipora_cocosensis",0.6614
"Goniastrea_minuta","Pavona_bipartita",0.6036
"Goniastrea_minuta","Podabacia_crustacea",0.5259
"Hydnophora_exesa","Montipora_cocosensis",0.5967
"Hydnophora_exesa","Pavona_bipartita",0.5356
"Hydnophora_exesa","Podabacia_crustacea",0.4565
"Montipora_cocosensis","Pavona_bipartita",0.2385
"Montipora_cocosensis","Podabacia_crustacea",0.1858
"Pavona_bipartita","Podabacia_crustacea",0.2264
