"species1","species2","prob.species1.wins"
"Agaricia_humilis","Alveopora_marionensis",0.7937
"Agaricia_humilis","Echinophyllia_aspera",0.5063
"Agaricia_humilis","Favites_rotundata",0.3396
"Agaricia_humilis","Goniopora_lobata",0.6933
"Agaricia_humilis","Mycetophyllia_reesi",0.2969
"Agaricia_humilis","Porites_napopora",0.9357
"Agaricia_humilis","Psammocora_profundacella",0.8457
"Agaricia_humilis","Pseudosiderastrea_tayamai",0.8409
"Alveopora_marionensis","Echinophyllia_aspera",0.0967
"Alveopora_marionensis","Favites_rotundata",0.051
"Alveopora_marionensis","Goniopora_lobata",0.191
"Alveopora_marionensis","Mycetophyllia_reesi",0.0422
"Alveopora_marionensis","Porites_napopora",0.6032
"Alveopora_marionensis","Psammocora_profundacella",0.364
"Alveopora_marionensis","Pseudosiderastrea_tayamai",0.3556
"Echinophyllia_aspera","Favites_rotundata",0.1677
"Echinophyllia_aspera","Goniopora_lobata",0.4697
"Echinophyllia_aspera","Mycetophyllia_reesi",0.1419
"Echinophyllia_aspera","Porites_napopora",0.8508
"Echinophyllia_aspera","Psammocora_profundacella",0.6823
"Echinophyllia_aspera","Pseudosiderastrea_tayamai",0.6743
"Favites_rotundata","Goniopora_lobata",0.6385
"Favites_rotundata","Mycetophyllia_reesi",0.248
"Favites_rotundata","Porites_napopora",0.9192
"Favites_rotundata","Psammocora_profundacella",0.8107
"Favites_rotundata","Pseudosiderastrea_tayamai",0.805
"Goniopora_lobata","Mycetophyllia_reesi",0.0698
"Goniopora_lobata","Porites_napopora",0.7212
"Goniopora_lobata","Psammocora_profundacella",0.4934
"Goniopora_lobata","Pseudosiderastrea_tayamai",0.4843
"Mycetophyllia_reesi","Porites_napopora",0.9327
"Mycetophyllia_reesi","Psammocora_profundacella",0.8391
"Mycetophyllia_reesi","Pseudosiderastrea_tayamai",0.8342
"Porites_napopora","Psammocora_profundacella",0.1314
"Porites_napopora","Pseudosiderastrea_tayamai",0.1273
"Psammocora_profundacella","Pseudosiderastrea_tayamai",0.2793
