"species1","species2","prob.species1.wins"
"Acropora_nana","Acropora_pulchra",0.2671
"Acropora_nana","Anacropora_forbesi",0.4624
"Acropora_nana","Cyphastrea_hexasepta",0.0711
"Acropora_nana","Echinophyllia_echinoporoides",0.0253
"Acropora_nana","Pectinia_paeonia",0.0044
"Acropora_nana","Psammocora_digitata",0.1303
"Acropora_nana","Seriatopora_guttata",0.1837
"Acropora_nana","Stylophora_madagascarensis",0.0137
"Acropora_pulchra","Anacropora_forbesi",0.4868
"Acropora_pulchra","Cyphastrea_hexasepta",0.0779
"Acropora_pulchra","Echinophyllia_echinoporoides",0.0279
"Acropora_pulchra","Pectinia_paeonia",0.0049
"Acropora_pulchra","Psammocora_digitata",0.1418
"Acropora_pulchra","Seriatopora_guttata",0.1988
"Acropora_pulchra","Stylophora_madagascarensis",0.0151
"Anacropora_forbesi","Cyphastrea_hexasepta",0.0345
"Anacropora_forbesi","Echinophyllia_echinoporoides",0.012
"Anacropora_forbesi","Pectinia_paeonia",0.0021
"Anacropora_forbesi","Psammocora_digitata",0.0654
"Anacropora_forbesi","Seriatopora_guttata",0.0951
"Anacropora_forbesi","Stylophora_madagascarensis",0.0065
"Cyphastrea_hexasepta","Echinophyllia_echinoporoides",0.1201
"Cyphastrea_hexasepta","Pectinia_paeonia",0.0229
"Cyphastrea_hexasepta","Psammocora_digitata",0.4402
"Cyphastrea_hexasepta","Seriatopora_guttata",0.5414
"Cyphastrea_hexasepta","Stylophora_madagascarensis",0.0681
"Echinophyllia_echinoporoides","Pectinia_paeonia",0.0645
"Echinophyllia_echinoporoides","Psammocora_digitata",0.6984
"Echinophyllia_echinoporoides","Seriatopora_guttata",0.7766
"Echinophyllia_echinoporoides","Stylophora_madagascarensis",0.1771
"Pectinia_paeonia","Psammocora_digitata",0.931
"Pectinia_paeonia","Seriatopora_guttata",0.9529
"Pectinia_paeonia","Stylophora_madagascarensis",0.5562
"Psammocora_digitata","Seriatopora_guttata",0.3763
"Psammocora_digitata","Stylophora_madagascarensis",0.036
"Seriatopora_guttata","Stylophora_madagascarensis",0.0243
