"species1","species2","prob.species1.wins"
"Acropora_exquisita","Acropora_indonesia",0.0666
"Acropora_exquisita","Acropora_jacquelineae",0.2809
"Acropora_exquisita","Acropora_kosurini",0.1058
"Acropora_exquisita","Acropora_rudis",0.0635
"Acropora_exquisita","Acropora_secale",0.1465
"Acropora_exquisita","Acropora_vaughani",0.2513
"Acropora_exquisita","Acropora_walindii",0.3232
"Acropora_exquisita","Pocillopora_verrucosa",0.3019
"Acropora_indonesia","Acropora_jacquelineae",0.6875
"Acropora_indonesia","Acropora_kosurini",0.3999
"Acropora_indonesia","Acropora_rudis",0.2762
"Acropora_indonesia","Acropora_secale",0.4916
"Acropora_indonesia","Acropora_vaughani",0.654
"Acropora_indonesia","Acropora_walindii",0.729
"Acropora_indonesia","Pocillopora_verrucosa",0.7089
"Acropora_jacquelineae","Acropora_kosurini",0.1085
"Acropora_jacquelineae","Acropora_rudis",0.0651
"Acropora_jacquelineae","Acropora_secale",0.1501
"Acropora_jacquelineae","Acropora_vaughani",0.2566
"Acropora_jacquelineae","Acropora_walindii",0.3294
"Acropora_jacquelineae","Pocillopora_verrucosa",0.3079
"Acropora_kosurini","Acropora_rudis",0.187
"Acropora_kosurini","Acropora_secale",0.3683
"Acropora_kosurini","Acropora_vaughani",0.5327
"Acropora_kosurini","Acropora_walindii",0.6186
"Acropora_kosurini","Pocillopora_verrucosa",0.5949
"Acropora_rudis","Acropora_secale",0.5045
"Acropora_rudis","Acropora_vaughani",0.6657
"Acropora_rudis","Acropora_walindii",0.7391
"Acropora_rudis","Pocillopora_verrucosa",0.7195
"Acropora_secale","Acropora_vaughani",0.44
"Acropora_secale","Acropora_walindii",0.5278
"Acropora_secale","Pocillopora_verrucosa",0.5031
"Acropora_vaughani","Acropora_walindii",0.3638
"Acropora_vaughani","Pocillopora_verrucosa",0.3411
"Acropora_walindii","Pocillopora_verrucosa",0.2668
