"species1","species2","prob.species1.wins"
"Acropora_desalwii","Acropora_granulosa",0.4608
"Acropora_desalwii","Acropora_loisetteae",0.1787
"Acropora_desalwii","Acropora_minuta",0.3542
"Acropora_desalwii","Astreopora_cucullata",0.3988
"Acropora_desalwii","Montipora_kellyi",0.0225
"Acropora_desalwii","Montipora_mollis",0.6061
"Acropora_desalwii","Porites_nodifera",0.1516
"Acropora_desalwii","Seriatopora_stellata",0.6167
"Acropora_granulosa","Acropora_loisetteae",0.0928
"Acropora_granulosa","Acropora_minuta",0.205
"Acropora_granulosa","Astreopora_cucullata",0.2378
"Acropora_granulosa","Montipora_kellyi",0.0107
"Acropora_granulosa","Montipora_mollis",0.4198
"Acropora_granulosa","Porites_nodifera",0.0775
"Acropora_granulosa","Seriatopora_stellata",0.4307
"Acropora_loisetteae","Acropora_minuta",0.5031
"Acropora_loisetteae","Astreopora_cucullata",0.5505
"Acropora_loisetteae","Montipora_kellyi",0.0408
"Acropora_loisetteae","Montipora_mollis",0.7396
"Acropora_loisetteae","Porites_nodifera",0.248
"Acropora_loisetteae","Seriatopora_stellata",0.7481
"Acropora_minuta","Astreopora_cucullata",0.327
"Acropora_minuta","Montipora_kellyi",0.0166
"Acropora_minuta","Montipora_mollis",0.5299
"Acropora_minuta","Porites_nodifera",0.1157
"Acropora_minuta","Seriatopora_stellata",0.541
"Astreopora_cucullata","Montipora_kellyi",0.0138
"Astreopora_cucullata","Montipora_mollis",0.4824
"Astreopora_cucullata","Porites_nodifera",0.0976
"Astreopora_cucullata","Seriatopora_stellata",0.4936
"Montipora_kellyi","Montipora_mollis",0.964
"Montipora_kellyi","Porites_nodifera",0.7568
"Montipora_kellyi","Seriatopora_stellata",0.9656
"Montipora_mollis","Porites_nodifera",0.0446
"Montipora_mollis","Seriatopora_stellata",0.2959
"Porites_nodifera","Seriatopora_stellata",0.7835
