"species1","species2","prob.species1.wins"
"Agaricia_agaricites","Colpophyllia_natans",.0838
"Agaricia_agaricites","Montastraea_cavernosa",.1407
"Agaricia_agaricites","Orbicella_annularis",.3133
"Agaricia_agaricites","Porites_astreoides",.6405
"Agaricia_agaricites","Porites_porites",.2983
"Agaricia_agaricites","Pseudodiploria_strigosa",.1132
"Agaricia_agaricites","Siderastrea_radians",.4171
"Agaricia_agaricites","Siderastrea_siderea",.2679
"Colpophyllia_natans","Montastraea_cavernosa",.4184
"Colpophyllia_natans","Orbicella_annularis",.6672
"Colpophyllia_natans","Porites_astreoides",.8867
"Colpophyllia_natans","Porites_porites",.6513
"Colpophyllia_natans","Pseudodiploria_strigosa",.3594
"Colpophyllia_natans","Siderastrea_radians",.7587
"Colpophyllia_natans","Siderastrea_siderea",.6166
"Montastraea_cavernosa","Orbicella_annularis",.5282
"Montastraea_cavernosa","Porites_astreoides",.8139
"Montastraea_cavernosa","Porites_porites",.5106
"Montastraea_cavernosa","Pseudodiploria_strigosa",.2386
"Montastraea_cavernosa","Siderastrea_radians",.6372
"Montastraea_cavernosa","Siderastrea_siderea",.4732
"Orbicella_annularis","Porites_astreoides",.6108
"Orbicella_annularis","Porites_porites",.2725
"Orbicella_annularis","Pseudodiploria_strigosa",.1011
"Orbicella_annularis","Siderastrea_radians",.3866
"Orbicella_annularis","Siderastrea_siderea",.2438
"Porites_astreoides","Porites_porites",.0875
"Porites_astreoides","Pseudodiploria_strigosa",.028
"Porites_astreoides","Siderastrea_radians",.139
"Porites_astreoides","Siderastrea_siderea",.0763
"Porites_porites","Pseudodiploria_strigosa",.1077
"Porites_porites","Siderastrea_radians",.4035
"Porites_porites","Siderastrea_siderea",.257
"Pseudodiploria_strigosa","Siderastrea_radians",.6925
"Pseudodiploria_strigosa","Siderastrea_siderea",.5353
"Siderastrea_radians","Siderastrea_siderea",.1705
