"species1","species2","prob.species1.wins"
"Acropora_granulosa","Acropora_insignis",0.4357
"Acropora_granulosa","Acropora_microphthalma",0.2441
"Acropora_granulosa","Acropora_minuta",0.205
"Acropora_granulosa","Acropora_vaughani",0.3145
"Acropora_granulosa","Leptoseris_amitoriensis",0.0694
"Acropora_granulosa","Montipora_spongiosa",0.1177
"Acropora_insignis","Acropora_microphthalma",0.1438
"Acropora_insignis","Acropora_minuta",0.1183
"Acropora_insignis","Acropora_vaughani",0.1928
"Acropora_insignis","Leptoseris_amitoriensis",0.0374
"Acropora_insignis","Montipora_spongiosa",0.0649
"Acropora_microphthalma","Acropora_minuta",0.243
"Acropora_microphthalma","Acropora_vaughani",0.3635
"Acropora_microphthalma","Leptoseris_amitoriensis",0.085
"Acropora_microphthalma","Montipora_spongiosa",0.1424
"Acropora_minuta","Acropora_vaughani",0.4169
"Acropora_minuta","Leptoseris_amitoriensis",0.1041
"Acropora_minuta","Montipora_spongiosa",0.1721
"Acropora_vaughani","Leptoseris_amitoriensis",0.0613
"Acropora_vaughani","Montipora_spongiosa",0.1046
"Leptoseris_amitoriensis","Montipora_spongiosa",0.4181
