"species1","species2","prob.species1.wins"
"Ctenactis_albitentaculata","Dipsastraea_faviaformis",0.8829
"Ctenactis_albitentaculata","Euphyllia_paraglabrescens",0.2159
"Ctenactis_albitentaculata","Favites_abdita",0.9358
"Ctenactis_albitentaculata","Goniopora_ciliatus",0.9673
"Ctenactis_albitentaculata","Hydnophora_pilosa",0.9732
"Ctenactis_albitentaculata","Leptoseris_amitoriensis",0.9821
"Ctenactis_albitentaculata","Pavona_venosa",0.9666
"Ctenactis_albitentaculata","Pectinia_paeonia",0.8128
"Dipsastraea_faviaformis","Euphyllia_paraglabrescens",0.0145
"Dipsastraea_faviaformis","Favites_abdita",0.4374
"Dipsastraea_faviaformis","Goniopora_ciliatus",0.6117
"Dipsastraea_faviaformis","Hydnophora_pilosa",0.6597
"Dipsastraea_faviaformis","Leptoseris_amitoriensis",0.7453
"Dipsastraea_faviaformis","Pavona_venosa",0.6065
"Dipsastraea_faviaformis","Pectinia_paeonia",0.188
"Euphyllia_paraglabrescens","Favites_abdita",0.9551
"Euphyllia_paraglabrescens","Goniopora_ciliatus",0.9773
"Euphyllia_paraglabrescens","Hydnophora_pilosa",0.9815
"Euphyllia_paraglabrescens","Leptoseris_amitoriensis",0.9877
"Euphyllia_paraglabrescens","Pavona_venosa",0.9768
"Euphyllia_paraglabrescens","Pectinia_paeonia",0.8637
"Favites_abdita","Goniopora_ciliatus",0.4488
"Favites_abdita","Hydnophora_pilosa",0.5005
"Favites_abdita","Leptoseris_amitoriensis",0.602
"Favites_abdita","Pavona_venosa",0.4434
"Favites_abdita","Pectinia_paeonia",0.1069
"Goniopora_ciliatus","Hydnophora_pilosa",0.3309
"Goniopora_ciliatus","Leptoseris_amitoriensis",0.4274
"Goniopora_ciliatus","Pavona_venosa",0.2822
"Goniopora_ciliatus","Pectinia_paeonia",0.0558
"Hydnophora_pilosa","Leptoseris_amitoriensis",0.3776
"Hydnophora_pilosa","Pavona_venosa",0.2421
"Hydnophora_pilosa","Pectinia_paeonia",0.0458
"Leptoseris_amitoriensis","Pavona_venosa",0.1747
"Leptoseris_amitoriensis","Pectinia_paeonia",0.0308
"Pavona_venosa","Pectinia_paeonia",0.0569
