"species1","species2","prob.species1.wins"
"Acropora_microclados","Euphyllia_ancora",0.0017
"Acropora_microclados","Isopora_cuneata",0.2951
"Acropora_microclados","Montipora_capricornis",0.3975
"Acropora_microclados","Montipora_dilatata",0.0394
"Acropora_microclados","Montipora_mactanensis",0.1998
"Acropora_microclados","Porites_aranetai",0.2155
"Acropora_microclados","Psammocora_profundacella",0.1186
"Euphyllia_ancora","Isopora_cuneata",0.9902
"Euphyllia_ancora","Montipora_capricornis",0.9938
"Euphyllia_ancora","Montipora_dilatata",0.9086
"Euphyllia_ancora","Montipora_mactanensis",0.9838
"Euphyllia_ancora","Porites_aranetai",0.9852
"Euphyllia_ancora","Psammocora_profundacella",0.9703
"Isopora_cuneata","Montipora_capricornis",0.3878
"Isopora_cuneata","Montipora_dilatata",0.0379
"Isopora_cuneata","Montipora_mactanensis",0.1933
"Isopora_cuneata","Porites_aranetai",0.2087
"Isopora_cuneata","Psammocora_profundacella",0.1143
"Montipora_capricornis","Montipora_dilatata",0.0244
"Montipora_capricornis","Montipora_mactanensis",0.132
"Montipora_capricornis","Porites_aranetai",0.1433
"Montipora_capricornis","Psammocora_profundacella",0.0757
"Montipora_dilatata","Montipora_mactanensis",0.7099
"Montipora_dilatata","Porites_aranetai",0.7292
"Montipora_dilatata","Psammocora_profundacella",0.5687
"Montipora_mactanensis","Porites_aranetai",0.3066
"Montipora_mactanensis","Psammocora_profundacella",0.178
"Porites_aranetai","Psammocora_profundacella",0.1644
