"species1","species2","prob.species1.wins"
"Leptoseris_amitoriensis","Leptoseris_cailleti",0.2435
"Leptoseris_amitoriensis","Leptoseris_explanata",0.3952
"Leptoseris_amitoriensis","Leptoseris_hawaiiensis",0.6843
"Leptoseris_amitoriensis","Leptoseris_incrustans",0.5462
"Leptoseris_amitoriensis","Leptoseris_papyracea",0.5548
"Leptoseris_amitoriensis","Pachyseris_foliosa",0.2113
"Leptoseris_amitoriensis","Pachyseris_involuta",0.1365
"Leptoseris_cailleti","Leptoseris_explanata",0.4493
"Leptoseris_cailleti","Leptoseris_hawaiiensis",0.7302
"Leptoseris_cailleti","Leptoseris_incrustans",0.6005
"Leptoseris_cailleti","Leptoseris_papyracea",0.6087
"Leptoseris_cailleti","Pachyseris_foliosa",0.2506
"Leptoseris_cailleti","Pachyseris_involuta",0.1648
"Leptoseris_explanata","Leptoseris_hawaiiensis",0.5713
"Leptoseris_explanata","Leptoseris_incrustans",0.4253
"Leptoseris_explanata","Leptoseris_papyracea",0.4338
"Leptoseris_explanata","Pachyseris_foliosa",0.1414
"Leptoseris_explanata","Pachyseris_involuta",0.0886
"Leptoseris_hawaiiensis","Leptoseris_incrustans",0.1824
"Leptoseris_hawaiiensis","Leptoseris_papyracea",0.1877
"Leptoseris_hawaiiensis","Pachyseris_foliosa",0.0473
"Leptoseris_hawaiiensis","Pachyseris_involuta",0.0285
"Leptoseris_incrustans","Leptoseris_papyracea",0.2938
"Leptoseris_incrustans","Pachyseris_foliosa",0.0821
"Leptoseris_incrustans","Pachyseris_involuta",0.0501
"Leptoseris_papyracea","Pachyseris_foliosa",0.0795
"Leptoseris_papyracea","Pachyseris_involuta",0.0485
"Pachyseris_foliosa","Pachyseris_involuta",0.1917
