"species1","species2","prob.species1.wins"
"Acropora_desalwii","Acropora_humilis",0.3386
"Acropora_desalwii","Echinopora_tiranensis",0.0357
"Acropora_desalwii","Montipora_dilatata",0.1135
"Acropora_desalwii","Montipora_flabellata",0.3918
"Acropora_desalwii","Montipora_orientalis",0.5358
"Acropora_desalwii","Montipora_taiwanensis",0.3553
"Acropora_desalwii","Stylocoeniella_cocosensis",0.6091
"Acropora_humilis","Echinopora_tiranensis",0.0282
"Acropora_humilis","Montipora_dilatata",0.0913
"Acropora_humilis","Montipora_flabellata",0.3358
"Acropora_humilis","Montipora_orientalis",0.4753
"Acropora_humilis","Montipora_taiwanensis",0.3019
"Acropora_humilis","Stylocoeniella_cocosensis",0.5502
"Echinopora_tiranensis","Montipora_dilatata",0.5815
"Echinopora_tiranensis","Montipora_flabellata",0.8748
"Echinopora_tiranensis","Montipora_orientalis",0.9261
"Echinopora_tiranensis","Montipora_taiwanensis",0.8567
"Echinopora_tiranensis","Stylocoeniella_cocosensis",0.9442
"Montipora_dilatata","Montipora_flabellata",0.669
"Montipora_dilatata","Montipora_orientalis",0.7836
"Montipora_dilatata","Montipora_taiwanensis",0.6336
"Montipora_dilatata","Stylocoeniella_cocosensis",0.8302
"Montipora_flabellata","Montipora_orientalis",0.4186
"Montipora_flabellata","Montipora_taiwanensis",0.2558
"Montipora_flabellata","Stylocoeniella_cocosensis",0.4929
"Montipora_orientalis","Montipora_taiwanensis",0.161
"Montipora_orientalis","Stylocoeniella_cocosensis",0.3517
"Montipora_taiwanensis","Stylocoeniella_cocosensis",0.5319
