"species1","species2","prob.species1.wins"
"Acropora_aculeus","Acropora_plumosa",0.0782
"Acropora_aculeus","Acropora_vaughani",0.1758
"Acropora_aculeus","Anacropora_puertogalerae",0.182
"Acropora_aculeus","Goniopora_albiconus",0.0743
"Acropora_aculeus","Pachyseris_involuta",0.0135
"Acropora_aculeus","Pavona_decussata",0.0432
"Acropora_aculeus","Porites_okinawensis",0.0352
"Acropora_plumosa","Acropora_vaughani",0.5025
"Acropora_plumosa","Anacropora_puertogalerae",0.5131
"Acropora_plumosa","Goniopora_albiconus",0.2753
"Acropora_plumosa","Pachyseris_involuta",0.0607
"Acropora_plumosa","Pavona_decussata",0.1763
"Acropora_plumosa","Porites_okinawensis",0.1472
"Acropora_vaughani","Anacropora_puertogalerae",0.2953
"Acropora_vaughani","Goniopora_albiconus",0.1313
"Acropora_vaughani","Pachyseris_involuta",0.0251
"Acropora_vaughani","Pavona_decussata",0.0784
"Acropora_vaughani","Porites_okinawensis",0.0642
"Anacropora_puertogalerae","Goniopora_albiconus",0.1265
"Anacropora_puertogalerae","Pachyseris_involuta",0.024
"Anacropora_puertogalerae","Pavona_decussata",0.0755
"Anacropora_puertogalerae","Porites_okinawensis",0.0617
"Goniopora_albiconus","Pachyseris_involuta",0.064
"Goniopora_albiconus","Pavona_decussata",0.1846
"Goniopora_albiconus","Porites_okinawensis",0.1544
"Pachyseris_involuta","Pavona_decussata",0.571
"Pachyseris_involuta","Porites_okinawensis",0.5177
"Pavona_decussata","Porites_okinawensis",0.2447
