"species1","species2","prob.species1.wins"
"Astrea_annuligera","Coscinaraea_hahazimaensis",0.0087
"Astrea_annuligera","Erythrastrea_flabellata",0.0066
"Astrea_annuligera","Montipora_efflorescens",0.7353
"Astrea_annuligera","Montipora_tuberculosa",0.6425
"Astrea_annuligera","Oxypora_egyptensis",0.0139
"Astrea_annuligera","Psammocora_stellata",0.4042
"Astrea_annuligera","Turbinaria_radicalis",0.3725
"Coscinaraea_hahazimaensis","Erythrastrea_flabellata",0.2349
"Coscinaraea_hahazimaensis","Montipora_efflorescens",0.9922
"Coscinaraea_hahazimaensis","Montipora_tuberculosa",0.9881
"Coscinaraea_hahazimaensis","Oxypora_egyptensis",0.3941
"Coscinaraea_hahazimaensis","Psammocora_stellata",0.969
"Coscinaraea_hahazimaensis","Turbinaria_radicalis",0.9647
"Erythrastrea_flabellata","Montipora_efflorescens",0.9941
"Erythrastrea_flabellata","Montipora_tuberculosa",0.9908
"Erythrastrea_flabellata","Oxypora_egyptensis",0.4599
"Erythrastrea_flabellata","Psammocora_stellata",0.9761
"Erythrastrea_flabellata","Turbinaria_radicalis",0.9728
"Montipora_efflorescens","Montipora_tuberculosa",0.2063
"Montipora_efflorescens","Oxypora_egyptensis",0.002
"Montipora_efflorescens","Psammocora_stellata",0.0893
"Montipora_efflorescens","Turbinaria_radicalis",0.0791
"Montipora_tuberculosa","Oxypora_egyptensis",0.0032
"Montipora_tuberculosa","Psammocora_stellata",0.1317
"Montipora_tuberculosa","Turbinaria_radicalis",0.1172
"Oxypora_egyptensis","Psammocora_stellata",0.9507
"Oxypora_egyptensis","Turbinaria_radicalis",0.944
"Psammocora_stellata","Turbinaria_radicalis",0.2601
