"species1","species2","prob.species1.wins"
"Acropora_torresiana","Cladocora_caespitosa",0.0219
"Acropora_torresiana","Duncanopsammia_axifuga",0.068
"Acropora_torresiana","Echinopora_forskaliana",0.2555
"Acropora_torresiana","Euphyllia_paraancora",0.0473
"Acropora_torresiana","Favites_colemani",0.2011
"Acropora_torresiana","Montipora_altasepta",0.7595
"Acropora_torresiana","Porites_colonensis",0.3953
"Cladocora_caespitosa","Duncanopsammia_axifuga",0.5673
"Cladocora_caespitosa","Echinopora_forskaliana",0.8604
"Cladocora_caespitosa","Euphyllia_paraancora",0.4717
"Cladocora_caespitosa","Favites_colemani",0.8189
"Cladocora_caespitosa","Montipora_altasepta",0.9827
"Cladocora_caespitosa","Porites_colonensis",0.9215
"Duncanopsammia_axifuga","Echinopora_forskaliana",0.6539
"Duncanopsammia_axifuga","Euphyllia_paraancora",0.2148
"Duncanopsammia_axifuga","Favites_colemani",0.5809
"Duncanopsammia_axifuga","Montipora_altasepta",0.9456
"Duncanopsammia_axifuga","Porites_colonensis",0.7826
"Echinopora_forskaliana","Euphyllia_paraancora",0.055
"Echinopora_forskaliana","Favites_colemani",0.2277
"Echinopora_forskaliana","Montipora_altasepta",0.7872
"Echinopora_forskaliana","Porites_colonensis",0.4336
"Euphyllia_paraancora","Favites_colemani",0.6705
"Euphyllia_paraancora","Montipora_altasepta",0.9623
"Euphyllia_paraancora","Porites_colonensis",0.8409
"Favites_colemani","Montipora_altasepta",0.8345
"Favites_colemani","Porites_colonensis",0.5106
"Montipora_altasepta","Porites_colonensis",0.0768
