"species1","species2","prob.species1.wins"
"Alveopora_gigas","Anacropora_forbesi",0.9361
"Alveopora_gigas","Madracis_mirabilis",0.3149
"Alveopora_gigas","Merulina_triangularis",0.1986
"Alveopora_gigas","Mycetophyllia_lamarckiana",0.044
"Alveopora_gigas","Pleuractis_granulosa",0.0142
"Alveopora_gigas","Porites_stephensoni",0.8931
"Alveopora_gigas","Stylophora_subseriata",0.8243
"Anacropora_forbesi","Madracis_mirabilis",0.0124
"Anacropora_forbesi","Merulina_triangularis",0.0067
"Anacropora_forbesi","Mycetophyllia_lamarckiana",0.0013
"Anacropora_forbesi","Pleuractis_granulosa",4e-04
"Anacropora_forbesi","Porites_stephensoni",0.1863
"Anacropora_forbesi","Stylophora_subseriata",0.114
"Madracis_mirabilis","Merulina_triangularis",0.1781
"Madracis_mirabilis","Mycetophyllia_lamarckiana",0.0387
"Madracis_mirabilis","Pleuractis_granulosa",0.0124
"Madracis_mirabilis","Porites_stephensoni",0.8795
"Madracis_mirabilis","Stylophora_subseriata",0.804
"Merulina_triangularis","Mycetophyllia_lamarckiana",0.0695
"Merulina_triangularis","Pleuractis_granulosa",0.0228
"Merulina_triangularis","Porites_stephensoni",0.9312
"Merulina_triangularis","Stylophora_subseriata",0.8838
"Mycetophyllia_lamarckiana","Pleuractis_granulosa",0.1115
"Mycetophyllia_lamarckiana","Porites_stephensoni",0.9865
"Mycetophyllia_lamarckiana","Stylophora_subseriata",0.9761
"Pleuractis_granulosa","Porites_stephensoni",0.9957
"Pleuractis_granulosa","Stylophora_subseriata",0.9924
"Porites_stephensoni","Stylophora_subseriata",0.1842
