"species1","species2","prob.species1.wins"
"Acropora_desalwii","Acropora_granulosa",0.4608
"Acropora_desalwii","Alveopora_daedalea",0.3415
"Acropora_desalwii","Alveopora_marionensis",0.2278
"Acropora_desalwii","Leptastrea_purpurea",0.0864
"Acropora_desalwii","Montipora_australiensis",0.9735
"Acropora_desalwii","Pavona_minuta",0.2792
"Acropora_desalwii","Stephanocoenia_intersepta",0.0758
"Acropora_granulosa","Alveopora_daedalea",0.1961
"Acropora_granulosa","Alveopora_marionensis",0.1218
"Acropora_granulosa","Leptastrea_purpurea",0.0426
"Acropora_granulosa","Montipora_australiensis",0.9454
"Acropora_granulosa","Pavona_minuta",0.1541
"Acropora_granulosa","Stephanocoenia_intersepta",0.0371
"Alveopora_daedalea","Alveopora_marionensis",0.186
"Alveopora_daedalea","Leptastrea_purpurea",0.0683
"Alveopora_daedalea","Montipora_australiensis",0.9661
"Alveopora_daedalea","Pavona_minuta",0.2308
"Alveopora_daedalea","Stephanocoenia_intersepta",0.0597
"Alveopora_marionensis","Leptastrea_purpurea",0.1142
"Alveopora_marionensis","Montipora_australiensis",0.9804
"Alveopora_marionensis","Pavona_minuta",0.3453
"Alveopora_marionensis","Stephanocoenia_intersepta",0.1004
"Leptastrea_purpurea","Montipora_australiensis",0.9936
"Leptastrea_purpurea","Pavona_minuta",0.6219
"Leptastrea_purpurea","Stephanocoenia_intersepta",0.2582
"Montipora_australiensis","Pavona_minuta",0.0042
"Montipora_australiensis","Stephanocoenia_intersepta",9e-04
"Pavona_minuta","Stephanocoenia_intersepta",0.0784
