"species1","species2","prob.species1.wins"
"Acropora_derawanensis","Acropora_elegantula",0.0105
"Acropora_derawanensis","Acropora_spicifera",0.5154
"Acropora_derawanensis","Danafungia_scruposa",0.0028
"Acropora_derawanensis","Echinomorpha_nishihirai",0.0026
"Acropora_derawanensis","Galaxea_acrhelia",0.0512
"Acropora_derawanensis","Gyrosmilia_interrupta",0.0619
"Acropora_derawanensis","Paragoniastrea_australensis",0.0656
"Acropora_derawanensis","Stylophora_danae",0.1441
"Acropora_elegantula","Acropora_spicifera",0.9757
"Acropora_elegantula","Danafungia_scruposa",0.0945
"Acropora_elegantula","Echinomorpha_nishihirai",0.089
"Acropora_elegantula","Galaxea_acrhelia",0.6712
"Acropora_elegantula","Gyrosmilia_interrupta",0.7139
"Acropora_elegantula","Paragoniastrea_australensis",0.7263
"Acropora_elegantula","Stylophora_danae",0.8642
"Acropora_spicifera","Danafungia_scruposa",0.001
"Acropora_spicifera","Echinomorpha_nishihirai",0.001
"Acropora_spicifera","Galaxea_acrhelia",0.02
"Acropora_spicifera","Gyrosmilia_interrupta",0.0243
"Acropora_spicifera","Paragoniastrea_australensis",0.0258
"Acropora_spicifera","Stylophora_danae",0.0598
"Danafungia_scruposa","Echinomorpha_nishihirai",0.2734
"Danafungia_scruposa","Galaxea_acrhelia",0.8871
"Danafungia_scruposa","Gyrosmilia_interrupta",0.9057
"Danafungia_scruposa","Paragoniastrea_australensis",0.9108
"Danafungia_scruposa","Stylophora_danae",0.9608
"Echinomorpha_nishihirai","Galaxea_acrhelia",0.8935
"Echinomorpha_nishihirai","Gyrosmilia_interrupta",0.9112
"Echinomorpha_nishihirai","Paragoniastrea_australensis",0.916
"Echinomorpha_nishihirai","Stylophora_danae",0.9632
"Galaxea_acrhelia","Gyrosmilia_interrupta",0.3293
"Galaxea_acrhelia","Paragoniastrea_australensis",0.3432
"Galaxea_acrhelia","Stylophora_danae",0.5561
"Gyrosmilia_interrupta","Paragoniastrea_australensis",0.2995
"Gyrosmilia_interrupta","Stylophora_danae",0.5062
"Paragoniastrea_australensis","Stylophora_danae",0.4907
