"species1","species2","prob.species1.wins"
"Acropora_forskali","Acropora_horrida",0.5819
"Acropora_forskali","Acropora_multiacuta",0.296
"Acropora_forskali","Acropora_roseni",0.155
"Acropora_forskali","Acropora_valenciennesi",0.3682
"Acropora_forskali","Australogyra_zelli",0.0545
"Acropora_forskali","Duncanopsammia_axifuga",0.0385
"Acropora_forskali","Hydnophora_rigida",0.0761
"Acropora_forskali","Plerogyra_simplex",0.0133
"Acropora_horrida","Acropora_multiacuta",0.1082
"Acropora_horrida","Acropora_roseni",0.0503
"Acropora_horrida","Acropora_valenciennesi",0.144
"Acropora_horrida","Australogyra_zelli",0.0164
"Acropora_horrida","Duncanopsammia_axifuga",0.0114
"Acropora_horrida","Hydnophora_rigida",0.0232
"Acropora_horrida","Plerogyra_simplex",0.0039
"Acropora_multiacuta","Acropora_roseni",0.1492
"Acropora_multiacuta","Acropora_valenciennesi",0.3577
"Acropora_multiacuta","Australogyra_zelli",0.0522
"Acropora_multiacuta","Duncanopsammia_axifuga",0.0369
"Acropora_multiacuta","Hydnophora_rigida",0.073
"Acropora_multiacuta","Plerogyra_simplex",0.0127
"Acropora_roseni","Acropora_valenciennesi",0.5607
"Acropora_roseni","Australogyra_zelli",0.112
"Acropora_roseni","Duncanopsammia_axifuga",0.0807
"Acropora_roseni","Hydnophora_rigida",0.1528
"Acropora_roseni","Plerogyra_simplex",0.0287
"Acropora_valenciennesi","Australogyra_zelli",0.0382
"Acropora_valenciennesi","Duncanopsammia_axifuga",0.0269
"Acropora_valenciennesi","Hydnophora_rigida",0.0537
"Acropora_valenciennesi","Plerogyra_simplex",0.0092
"Australogyra_zelli","Duncanopsammia_axifuga",0.2185
"Australogyra_zelli","Hydnophora_rigida",0.3648
"Australogyra_zelli","Plerogyra_simplex",0.0859
"Duncanopsammia_axifuga","Hydnophora_rigida",0.4522
"Duncanopsammia_axifuga","Plerogyra_simplex",0.1189
"Hydnophora_rigida","Plerogyra_simplex",0.0617
