"species1","species2","prob.species1.wins"
"Coelastrea_palauensis","Cycloseris_cyclolites",0.1434
"Coelastrea_palauensis","Cycloseris_somervillei",0.0254
"Coelastrea_palauensis","Lobactis_scutaria",0.014
"Coelastrea_palauensis","Mussa_angulosa",0.0207
"Coelastrea_palauensis","Mycetophyllia_aliciae",0.0394
"Coelastrea_palauensis","Plerogyra_discus",0.1017
"Coelastrea_palauensis","Polyphyllia_novaehiberniae",0.3739
"Cycloseris_cyclolites","Cycloseris_somervillei",0.059
"Cycloseris_cyclolites","Lobactis_scutaria",0.033
"Cycloseris_cyclolites","Mussa_angulosa",0.0483
"Cycloseris_cyclolites","Mycetophyllia_aliciae",0.0896
"Cycloseris_cyclolites","Plerogyra_discus",0.2137
"Cycloseris_cyclolites","Polyphyllia_novaehiberniae",0.5891
"Cycloseris_somervillei","Lobactis_scutaria",0.1796
"Cycloseris_somervillei","Mussa_angulosa",0.2454
"Cycloseris_somervillei","Mycetophyllia_aliciae",0.3869
"Cycloseris_somervillei","Plerogyra_discus",0.6354
"Cycloseris_somervillei","Polyphyllia_novaehiberniae",0.9019
"Lobactis_scutaria","Mussa_angulosa",0.3738
"Lobactis_scutaria","Mycetophyllia_aliciae",0.5367
"Lobactis_scutaria","Plerogyra_discus",0.7618
"Lobactis_scutaria","Polyphyllia_novaehiberniae",0.9441
"Mussa_angulosa","Mycetophyllia_aliciae",0.4381
"Mussa_angulosa","Plerogyra_discus",0.6828
"Mussa_angulosa","Polyphyllia_novaehiberniae",0.9191
"Mycetophyllia_aliciae","Plerogyra_discus",0.526
"Mycetophyllia_aliciae","Polyphyllia_novaehiberniae",0.8541
"Plerogyra_discus","Polyphyllia_novaehiberniae",0.6795
