"species1","species2","prob.species1.wins"
"Madracis_formosa","Madracis_pharensis",0.1157
"Madracis_formosa","Porites_aranetai",0.5439
"Madracis_formosa","Porites_echinulata",0.1413
"Madracis_formosa","Porites_harrisoni",0.2625
"Madracis_formosa","Porites_nodifera",0.1989
"Madracis_formosa","Stylocoeniella_guentheri",0.5659
"Madracis_pharensis","Porites_aranetai",0.7856
"Madracis_pharensis","Porites_echinulata",0.3358
"Madracis_pharensis","Porites_harrisoni",0.5223
"Madracis_pharensis","Porites_nodifera",0.4326
"Madracis_pharensis","Stylocoeniella_guentheri",0.8001
"Porites_aranetai","Porites_echinulata",0.0525
"Porites_aranetai","Porites_harrisoni",0.1071
"Porites_aranetai","Porites_nodifera",0.0772
"Porites_aranetai","Stylocoeniella_guentheri",0.3052
"Porites_echinulata","Porites_harrisoni",0.4649
"Porites_echinulata","Porites_nodifera",0.3773
"Porites_echinulata","Stylocoeniella_guentheri",0.7609
"Porites_harrisoni","Porites_nodifera",0.2189
"Porites_harrisoni","Stylocoeniella_guentheri",0.5954
"Porites_nodifera","Stylocoeniella_guentheri",0.6784
