"species1","species2","prob.species1.wins"
"Dipsastraea_vietnamensis","Echinophyllia_pectinata",0.2131
"Dipsastraea_vietnamensis","Eusmilia_fastigiata",0.0513
"Dipsastraea_vietnamensis","Lobophyllia_flabelliformis",0.0537
"Dipsastraea_vietnamensis","Micromussa_lordhowensis",0.4189
"Dipsastraea_vietnamensis","Nemenzophyllia_turbida",0.22
"Dipsastraea_vietnamensis","Platygyra_lamellina",0.618
"Echinophyllia_pectinata","Eusmilia_fastigiata",0.0742
"Echinophyllia_pectinata","Lobophyllia_flabelliformis",0.0777
"Echinophyllia_pectinata","Micromussa_lordhowensis",0.5169
"Echinophyllia_pectinata","Nemenzophyllia_turbida",0.295
"Echinophyllia_pectinata","Platygyra_lamellina",0.706
"Eusmilia_fastigiata","Lobophyllia_flabelliformis",0.2969
"Eusmilia_fastigiata","Micromussa_lordhowensis",0.8428
"Eusmilia_fastigiata","Nemenzophyllia_turbida",0.6771
"Eusmilia_fastigiata","Platygyra_lamellina",0.9233
"Lobophyllia_flabelliformis","Micromussa_lordhowensis",0.8361
"Lobophyllia_flabelliformis","Nemenzophyllia_turbida",0.6661
"Lobophyllia_flabelliformis","Platygyra_lamellina",0.9197
"Micromussa_lordhowensis","Nemenzophyllia_turbida",0.1358
"Micromussa_lordhowensis","Platygyra_lamellina",0.4742
"Nemenzophyllia_turbida","Platygyra_lamellina",0.6975
