"species1","species2","prob.species1.wins"
"Acropora_cytherea","Acropora_longicyathus",0.1556
"Acropora_cytherea","Alveopora_excelsa",0.1494
"Acropora_cytherea","Goniopora_ciliatus",0.0364
"Acropora_cytherea","Podabacia_sinai",0.0318
"Acropora_cytherea","Porites_attenuata",0.0581
"Acropora_cytherea","Porites_mayeri",0.2788
"Acropora_cytherea","Turbinaria_patula",0.1643
"Acropora_longicyathus","Alveopora_excelsa",0.277
"Acropora_longicyathus","Goniopora_ciliatus",0.0761
"Acropora_longicyathus","Podabacia_sinai",0.0668
"Acropora_longicyathus","Porites_attenuata",0.1185
"Acropora_longicyathus","Porites_mayeri",0.4574
"Acropora_longicyathus","Turbinaria_patula",0.3001
"Alveopora_excelsa","Goniopora_ciliatus",0.0795
"Alveopora_excelsa","Podabacia_sinai",0.0698
"Alveopora_excelsa","Porites_attenuata",0.1236
"Alveopora_excelsa","Porites_mayeri",0.4693
"Alveopora_excelsa","Turbinaria_patula",0.3102
"Goniopora_ciliatus","Podabacia_sinai",0.2589
"Goniopora_ciliatus","Porites_attenuata",0.3963
"Goniopora_ciliatus","Porites_mayeri",0.8045
"Goniopora_ciliatus","Turbinaria_patula",0.6767
"Podabacia_sinai","Porites_attenuata",0.4301
"Podabacia_sinai","Porites_mayeri",0.8255
"Podabacia_sinai","Turbinaria_patula",0.7064
"Porites_attenuata","Porites_mayeri",0.7159
"Porites_attenuata","Turbinaria_patula",0.5616
"Porites_mayeri","Turbinaria_patula",0.1697
