"species1","species2","prob.species1.wins"
"Acropora_palmerae","Alveopora_tizardi",0.2928
"Acropora_palmerae","Dipsastraea_truncata",0.0091
"Acropora_palmerae","Echinopora_robusta",7e-04
"Acropora_palmerae","Euphyllia_yaeyamaensis",0.0047
"Acropora_palmerae","Montipora_effusa",0.3682
"Acropora_palmerae","Oulophyllia_bennettae",0.0114
"Acropora_palmerae","Physophyllia_ayleni",0.0093
"Acropora_palmerae","Stylocoeniella_cocosensis",0.259
"Alveopora_tizardi","Dipsastraea_truncata",0.0089
"Alveopora_tizardi","Echinopora_robusta",7e-04
"Alveopora_tizardi","Euphyllia_yaeyamaensis",0.0046
"Alveopora_tizardi","Montipora_effusa",0.3613
"Alveopora_tizardi","Oulophyllia_bennettae",0.011
"Alveopora_tizardi","Physophyllia_ayleni",0.009
"Alveopora_tizardi","Stylocoeniella_cocosensis",0.2533
"Dipsastraea_truncata","Echinopora_robusta",0.0286
"Dipsastraea_truncata","Euphyllia_yaeyamaensis",0.1717
"Dipsastraea_truncata","Montipora_effusa",0.9621
"Dipsastraea_truncata","Oulophyllia_bennettae",0.3334
"Dipsastraea_truncata","Physophyllia_ayleni",0.2891
"Dipsastraea_truncata","Stylocoeniella_cocosensis",0.9384
"Echinopora_robusta","Euphyllia_yaeyamaensis",0.7389
"Echinopora_robusta","Montipora_effusa",0.9971
"Echinopora_robusta","Oulophyllia_bennettae",0.8723
"Echinopora_robusta","Physophyllia_ayleni",0.8474
"Echinopora_robusta","Stylocoeniella_cocosensis",0.9952
"Euphyllia_yaeyamaensis","Montipora_effusa",0.9801
"Euphyllia_yaeyamaensis","Oulophyllia_bennettae",0.4923
"Euphyllia_yaeyamaensis","Physophyllia_ayleni",0.4408
"Euphyllia_yaeyamaensis","Stylocoeniella_cocosensis",0.9672
"Montipora_effusa","Oulophyllia_bennettae",0.0079
"Montipora_effusa","Physophyllia_ayleni",0.0064
"Montipora_effusa","Stylocoeniella_cocosensis",0.1942
"Oulophyllia_bennettae","Physophyllia_ayleni",0.2462
"Oulophyllia_bennettae","Stylocoeniella_cocosensis",0.9244
"Physophyllia_ayleni","Stylocoeniella_cocosensis",0.9377
