"species1","species2","prob.species1.wins"
"Acropora_walindii","Agaricia_fragilis",0.0279
"Acropora_walindii","Cycloseris_curvata",0.0023
"Acropora_walindii","Isopora_togianensis",0.0235
"Acropora_walindii","Pavona_frondifera",0.0785
"Acropora_walindii","Porites_brighami",0.0314
"Acropora_walindii","Porites_porites",0.0126
"Acropora_walindii","Turbinaria_reniformis",0.139
"Agaricia_fragilis","Cycloseris_curvata",0.0319
"Agaricia_fragilis","Isopora_togianensis",0.2521
"Agaricia_fragilis","Pavona_frondifera",0.544
"Agaricia_fragilis","Porites_brighami",0.3124
"Agaricia_fragilis","Porites_porites",0.1514
"Agaricia_fragilis","Turbinaria_reniformis",0.6933
"Cycloseris_curvata","Isopora_togianensis",0.8046
"Cycloseris_curvata","Pavona_frondifera",0.9358
"Cycloseris_curvata","Porites_brighami",0.8473
"Cycloseris_curvata","Porites_porites",0.6853
"Cycloseris_curvata","Turbinaria_reniformis",0.965
"Isopora_togianensis","Pavona_frondifera",0.5871
"Isopora_togianensis","Porites_brighami",0.3512
"Isopora_togianensis","Porites_porites",0.1753
"Isopora_togianensis","Turbinaria_reniformis",0.7293
"Pavona_frondifera","Porites_brighami",0.1327
"Pavona_frondifera","Porites_porites",0.0567
"Pavona_frondifera","Turbinaria_reniformis",0.4323
"Porites_brighami","Porites_porites",0.1363
"Porites_brighami","Turbinaria_reniformis",0.6667
"Porites_porites","Turbinaria_reniformis",0.8359
