"species_names"
"Montipora_floweri"
"Montipora_delicatula"
"Acropora_arabensis"
"Schizoculina_fissipara"
"Astreopora_scabra"
"Astreopora_moretonensis"
"Leptoria_phrygia"
"Platygyra_daedalea"
"Leptoseris_mycetoseroides"
