"species1","species2","prob.species1.wins"
"Acropora_granulosa","Acropora_pharaonis",0.0967
"Acropora_granulosa","Cycloseris_wellsi",0.3118
"Acropora_granulosa","Pectinia_alcicornis",0.0132
"Acropora_granulosa","Pectinia_maxima",0.0128
"Acropora_granulosa","Pectinia_paeonia",0.0059
"Acropora_granulosa","Physophyllia_ayleni",0.0192
"Acropora_granulosa","Turbinaria_mesenterina",0.1383
"Acropora_pharaonis","Cycloseris_wellsi",0.6297
"Acropora_pharaonis","Pectinia_alcicornis",0.0477
"Acropora_pharaonis","Pectinia_maxima",0.0463
"Acropora_pharaonis","Pectinia_paeonia",0.0217
"Acropora_pharaonis","Physophyllia_ayleni",0.0684
"Acropora_pharaonis","Turbinaria_mesenterina",0.3759
"Cycloseris_wellsi","Pectinia_alcicornis",0.0117
"Cycloseris_wellsi","Pectinia_maxima",0.0113
"Cycloseris_wellsi","Pectinia_paeonia",0.0052
"Cycloseris_wellsi","Physophyllia_ayleni",0.0171
"Cycloseris_wellsi","Turbinaria_mesenterina",0.1246
"Pectinia_alcicornis","Pectinia_maxima",0.2805
"Pectinia_alcicornis","Pectinia_paeonia",0.1509
"Pectinia_alcicornis","Physophyllia_ayleni",0.3709
"Pectinia_alcicornis","Turbinaria_mesenterina",0.8286
"Pectinia_maxima","Pectinia_paeonia",0.1548
"Pectinia_maxima","Physophyllia_ayleni",0.378
"Pectinia_maxima","Turbinaria_mesenterina",0.8329
"Pectinia_paeonia","Physophyllia_ayleni",0.5713
"Pectinia_paeonia","Turbinaria_mesenterina",0.9162
"Physophyllia_ayleni","Turbinaria_mesenterina",0.7672
