"species1","species2","prob.species1.wins"
"Acropora_minuta","Astreopora_listeri",0.3118
"Acropora_minuta","Cycloseris_wellsi",0.4138
"Acropora_minuta","Echinophyllia_patula",0.0804
"Acropora_minuta","Euphyllia_yaeyamaensis",0.0153
"Acropora_minuta","Favites_flexuosa",0.044
"Acropora_minuta","Halomitra_clavator",0.0713
"Acropora_minuta","Montipora_hoffmeisteri",0.4665
"Acropora_minuta","Oulastrea_crispata",0.0623
"Astreopora_listeri","Cycloseris_wellsi",0.3851
"Astreopora_listeri","Echinophyllia_patula",0.0719
"Astreopora_listeri","Euphyllia_yaeyamaensis",0.0136
"Astreopora_listeri","Favites_flexuosa",0.0392
"Astreopora_listeri","Halomitra_clavator",0.0637
"Astreopora_listeri","Montipora_hoffmeisteri",0.4368
"Astreopora_listeri","Oulastrea_crispata",0.0557
"Cycloseris_wellsi","Echinophyllia_patula",0.0474
"Cycloseris_wellsi","Euphyllia_yaeyamaensis",0.0088
"Cycloseris_wellsi","Favites_flexuosa",0.0255
"Cycloseris_wellsi","Halomitra_clavator",0.0419
"Cycloseris_wellsi","Montipora_hoffmeisteri",0.3323
"Cycloseris_wellsi","Oulastrea_crispata",0.0365
"Echinophyllia_patula","Euphyllia_yaeyamaensis",0.0667
"Echinophyllia_patula","Favites_flexuosa",0.1745
"Echinophyllia_patula","Halomitra_clavator",0.2609
"Echinophyllia_patula","Montipora_hoffmeisteri",0.8008
"Echinophyllia_patula","Oulastrea_crispata",0.2341
"Euphyllia_yaeyamaensis","Favites_flexuosa",0.5431
"Euphyllia_yaeyamaensis","Halomitra_clavator",0.6649
"Euphyllia_yaeyamaensis","Montipora_hoffmeisteri",0.9576
"Euphyllia_yaeyamaensis","Oulastrea_crispata",0.6321
"Favites_flexuosa","Halomitra_clavator",0.4015
"Favites_flexuosa","Montipora_hoffmeisteri",0.8843
"Favites_flexuosa","Oulastrea_crispata",0.3674
"Halomitra_clavator","Montipora_hoffmeisteri",0.8207
"Halomitra_clavator","Oulastrea_crispata",0.2581
"Montipora_hoffmeisteri","Oulastrea_crispata",0.0296
