"species1","species2","prob.species1.wins"
"Isopora_brueggemanni","Isopora_togianensis",0.0876
"Isopora_brueggemanni","Pocillopora_ankeli",0.2001
"Isopora_brueggemanni","Pocillopora_molokensis",0.1708
"Isopora_brueggemanni","Porites_nigrescens",0.434
"Isopora_brueggemanni","Seriatopora_caliendrum",0.5527
"Isopora_brueggemanni","Stylophora_danae",0.1573
"Isopora_brueggemanni","Stylophora_wellsi",0.2834
"Isopora_togianensis","Pocillopora_ankeli",0.5115
"Isopora_togianensis","Pocillopora_molokensis",0.4629
"Isopora_togianensis","Porites_nigrescens",0.7624
"Isopora_togianensis","Seriatopora_caliendrum",0.838
"Isopora_togianensis","Stylophora_danae",0.4385
"Isopora_togianensis","Stylophora_wellsi",0.6234
"Pocillopora_ankeli","Pocillopora_molokensis",0.2486
"Pocillopora_ankeli","Porites_nigrescens",0.5519
"Pocillopora_ankeli","Seriatopora_caliendrum",0.665
"Pocillopora_ankeli","Stylophora_danae",0.2306
"Pocillopora_ankeli","Stylophora_wellsi",0.3885
"Pocillopora_molokensis","Porites_nigrescens",0.5993
"Pocillopora_molokensis","Seriatopora_caliendrum",0.7068
"Pocillopora_molokensis","Stylophora_danae",0.2669
"Pocillopora_molokensis","Stylophora_wellsi",0.4355
"Porites_nigrescens","Seriatopora_caliendrum",0.3931
"Porites_nigrescens","Stylophora_danae",0.0891
"Porites_nigrescens","Stylophora_wellsi",0.1717
"Seriatopora_caliendrum","Stylophora_danae",0.0572
"Seriatopora_caliendrum","Stylophora_wellsi",0.1139
"Stylophora_danae","Stylophora_wellsi",0.4599
