"species_names"
"Montipora_informis"
"Dipsastraea_danai"
"Alveopora_verrilliana"
"Hydnophora_microconos"
"Astreopora_gracilis"
"Leptastrea_pruinosa"
"Hydnophora_exesa"
"Favites_pentagona"
"Platygyra_pini"
