"species1","species2","prob.species1.wins"
"Acropora_plumosa","Acropora_sarmentosa",0.2551
"Acropora_plumosa","Anacropora_spumosa",0.1458
"Acropora_plumosa","Dendrogyra_cylindrus",0.0782
"Acropora_plumosa","Echinophyllia_costata",0.0795
"Acropora_plumosa","Lobophyllia_corymbosa",0.0085
"Acropora_plumosa","Montipora_taiwanensis",0.3633
"Acropora_plumosa","Pavona_diffluens",0.1548
"Acropora_plumosa","Porites_deformis",0.4087
"Acropora_sarmentosa","Anacropora_spumosa",0.1668
"Acropora_sarmentosa","Dendrogyra_cylindrus",0.0905
"Acropora_sarmentosa","Echinophyllia_costata",0.0921
"Acropora_sarmentosa","Lobophyllia_corymbosa",0.01
"Acropora_sarmentosa","Montipora_taiwanensis",0.401
"Acropora_sarmentosa","Pavona_diffluens",0.1769
"Acropora_sarmentosa","Porites_deformis",0.4479
"Anacropora_spumosa","Dendrogyra_cylindrus",0.1665
"Anacropora_spumosa","Echinophyllia_costata",0.1691
"Anacropora_spumosa","Lobophyllia_corymbosa",0.0198
"Anacropora_spumosa","Montipora_taiwanensis",0.5733
"Anacropora_spumosa","Pavona_diffluens",0.3013
"Anacropora_spumosa","Porites_deformis",0.6195
"Dendrogyra_cylindrus","Echinophyllia_costata",0.2904
"Dendrogyra_cylindrus","Lobophyllia_corymbosa",0.0391
"Dendrogyra_cylindrus","Montipora_taiwanensis",0.7299
"Dendrogyra_cylindrus","Pavona_diffluens",0.4646
"Dendrogyra_cylindrus","Porites_deformis",0.7661
"Echinophyllia_costata","Lobophyllia_corymbosa",0.0384
"Echinophyllia_costata","Montipora_taiwanensis",0.7263
"Echinophyllia_costata","Pavona_diffluens",0.46
"Echinophyllia_costata","Porites_deformis",0.7628
"Lobophyllia_corymbosa","Montipora_taiwanensis",0.9639
"Lobophyllia_corymbosa","Pavona_diffluens",0.8956
"Lobophyllia_corymbosa","Porites_deformis",0.97
"Montipora_taiwanensis","Pavona_diffluens",0.1143
"Montipora_taiwanensis","Porites_deformis",0.3275
"Pavona_diffluens","Porites_deformis",0.6027
