"species1","species2","prob.species1.wins"
"Alveopora_spongiosa","Astrea_curta",0.0231
"Alveopora_spongiosa","Astreopora_myriophthalma",0.1047
"Alveopora_spongiosa","Echinopora_lamellosa",0.0843
"Alveopora_spongiosa","Euphyllia_paraglabrescens",2e-04
"Alveopora_spongiosa","Montipora_meandrina",0.1247
"Alveopora_spongiosa","Porites_horizontalata",0.1493
"Astrea_curta","Astreopora_myriophthalma",0.6655
"Astrea_curta","Echinopora_lamellosa",0.6105
"Astrea_curta","Euphyllia_paraglabrescens",0.0034
"Astrea_curta","Montipora_meandrina",0.7079
"Astrea_curta","Porites_horizontalata",0.7492
"Astreopora_myriophthalma","Echinopora_lamellosa",0.2404
"Astreopora_myriophthalma","Euphyllia_paraglabrescens",7e-04
"Astreopora_myriophthalma","Montipora_meandrina",0.3285
"Astreopora_myriophthalma","Porites_horizontalata",0.3762
"Echinopora_lamellosa","Euphyllia_paraglabrescens",9e-04
"Echinopora_lamellosa","Montipora_meandrina",0.3832
"Echinopora_lamellosa","Porites_horizontalata",0.4337
"Euphyllia_paraglabrescens","Montipora_meandrina",0.9965
"Euphyllia_paraglabrescens","Porites_horizontalata",0.9971
"Montipora_meandrina","Porites_horizontalata",0.3312
